,country.admin1Id,admin1_name,admin1_name_alt,admin1_code,ISO3
528,CG.07,Niari,Niari,07,COG
529,CG.06,Likouala,Likouala,06,COG
530,CG.05,Lékoumou,Lekoumou,05,COG
531,CG.04,Kouilou,Kouilou,04,COG
532,CG.13,Cuvette,Cuvette,13,COG
533,CG.01,Bouenza,Bouenza,01,COG
534,CG.12,Brazzaville,Brazzaville,12,COG
535,CG.14,Cuvette-Ouest,Cuvette-Ouest,14,COG
536,CG.15,Pointe-Noire,Pointe-Noire,15,COG
537,CH.ZH,Zurich,Zurich,ZH,CHE
538,CH.ZG,Zug,Zug,ZG,CHE
539,CH.VD,Vaud,Vaud,VD,CHE
540,CH.VS,Valais,Valais,VS,CHE
541,CH.UR,Uri,Uri,UR,CHE
542,CH.TI,Ticino,Ticino,TI,CHE
543,CH.TG,Thurgau,Thurgau,TG,CHE
544,CH.SO,Solothurn,Solothurn,SO,CHE
545,CH.SZ,Schwyz,Schwyz,SZ,CHE
546,CH.SH,Schaffhausen,Schaffhausen,SH,CHE
547,CH.SG,Saint Gallen,Saint Gallen,SG,CHE
548,CH.OW,Obwalden,Obwalden,OW,CHE
549,CH.NW,Nidwalden,Nidwalden,NW,CHE
550,CH.NE,Neuchâtel,Neuchatel,NE,CHE
551,CH.LU,Lucerne,Lucerne,LU,CHE
552,CH.JU,Jura,Jura,JU,CHE
553,CH.GR,Grisons,Grisons,GR,CHE
554,CH.GL,Glarus,Glarus,GL,CHE
555,CH.GE,Geneva,Geneva,GE,CHE
556,CH.FR,Fribourg,Fribourg,FR,CHE
557,CH.BE,Bern,Bern,BE,CHE
558,CH.BS,Basel-City,Basel-City,BS,CHE
559,CH.BL,Basel-Landschaft,Basel-Landschaft,BL,CHE
560,CH.AR,Appenzell Ausserrhoden,Appenzell Ausserrhoden,AR,CHE
561,CH.AI,Appenzell Innerrhoden,Appenzell Innerrhoden,AI,CHE
562,CH.AG,Aargau,Aargau,AG,CHE
563,CI.98,Yamoussoukro,Yamoussoukro,98,CIV
564,CI.76,Bas-Sassandra District,Bas-Sassandra District,76,CIV
565,CI.94,Comoé District,Comoe District,94,CIV
566,CI.77,Denguélé District,Denguele District,77,CIV
567,CI.95,Gôh-Djiboua,Goh-Djiboua,95,CIV
568,CI.81,Lacs District,Lacs District,81,CIV
569,CI.82,Lagunes District,Lagunes District,82,CIV
570,CI.78,Montagnes,Montagnes,78,CIV
571,CI.96,Sassandra-Marahoué,Sassandra-Marahoue,96,CIV
572,CI.87,Savanes District,Savanes District,87,CIV
573,CI.90,Vallée du Bandama District,Vallee du Bandama District,90,CIV
574,CI.97,Woroba,Woroba,97,CIV
575,CI.92,Zanzan District,Zanzan District,92,CIV
576,CI.93,Abidjan Autonomous District,Abidjan Autonomous District,93,CIV
577,CK.11695124,Aitutaki,Aitutaki,11695124,COK
578,CK.11695126,Atiu,Atiu,11695126,COK
579,CK.11695127,Mangaia,Mangaia,11695127,COK
580,CK.11695384,Manihiki,Manihiki,11695384,COK
581,CK.11695385,Ma'uke,Ma'uke,11695385,COK
582,CK.11695386,Mitiaro,Mitiaro,11695386,COK
583,CK.11695387,Palmerston,Palmerston,11695387,COK
584,CK.11695388,Penrhyn,Penrhyn,11695388,COK
585,CK.11695389,Pukapuka,Pukapuka,11695389,COK
586,CK.11695390,Rakahanga,Rakahanga,11695390,COK
587,CK.11695425,Rarotonga,Rarotonga,11695425,COK
588,CL.01,Valparaíso,Valparaiso,01,CHL
589,CL.15,Tarapacá,Tarapaca,15,CHL
590,CL.12,Santiago Metropolitan,Santiago Metropolitan,12,CHL
591,CL.11,Maule Region,Maule Region,11,CHL
592,CL.14,Los Lagos Region,Los Lagos Region,14,CHL
593,CL.08,O'Higgins Region,O'Higgins Region,08,CHL
594,CL.07,Coquimbo Region,Coquimbo Region,07,CHL
595,CL.06,Biobío,Biobio,06,CHL
596,CL.05,Atacama,Atacama,05,CHL
597,CL.04,Araucanía,Araucania,04,CHL
598,CL.03,Antofagasta,Antofagasta,03,CHL
599,CL.02,Aysén,Aysen,02,CHL
600,CL.10,Region of Magallanes,Region of Magallanes,10,CHL
601,CL.16,Arica y Parinacota Region,Arica y Parinacota Region,16,CHL
602,CL.17,Los Ríos Region,Los Rios Region,17,CHL
603,CL.18,Ñuble,Nuble,18,CHL
604,CM.09,South-West,South-West,09,CMR
605,CM.14,South,South,14,CMR
606,CM.08,West,West,08,CMR
607,CM.07,North-West,North-West,07,CMR
608,CM.13,North,North,13,CMR
609,CM.05,Littoral,Littoral,05,CMR
610,CM.12,Far North,Far North,12,CMR
611,CM.04,East,East,04,CMR
612,CM.11,Centre,Centre,11,CMR
613,CM.10,Adamaoua,Adamaoua,10,CMR
614,CN.14,Tibet,Tibet,14,CHN
615,CN.06,Qinghai,Qinghai,06,CHN
616,CN.13,Xinjiang,Xinjiang,13,CHN
617,CN.02,Zhejiang,Zhejiang,02,CHN
618,CN.29,Yunnan,Yunnan,29,CHN
619,CN.28,Tianjin,Tianjin,28,CHN
620,CN.32,Sichuan,Sichuan,32,CHN
621,CN.24,Shanxi,Shanxi,24,CHN
622,CN.23,Shanghai,Shanghai,23,CHN
623,CN.25,Shandong,Shandong,25,CHN
624,CN.26,Shaanxi,Shaanxi,26,CHN
625,CN.21,Ningxia,Ningxia,21,CHN
626,CN.03,Jiangxi,Jiangxi,03,CHN
627,CN.04,Jiangsu,Jiangsu,04,CHN
628,CN.11,Hunan,Hunan,11,CHN
629,CN.12,Hubei,Hubei,12,CHN
630,CN.09,Henan,Henan,09,CHN
631,CN.10,Hebei,Hebei,10,CHN
632,CN.31,Hainan,Hainan,31,CHN
633,CN.18,Guizhou,Guizhou,18,CHN
634,CN.16,Guangxi,Guangxi,16,CHN
635,CN.30,Guangdong,Guangdong,30,CHN
636,CN.15,Gansu,Gansu,15,CHN
637,CN.07,Fujian,Fujian,07,CHN
638,CN.33,Chongqing,Chongqing,33,CHN
639,CN.01,Anhui,Anhui,01,CHN
640,CN.20,Inner Mongolia,Inner Mongolia,20,CHN
641,CN.19,Liaoning,Liaoning,19,CHN
642,CN.05,Jilin,Jilin,05,CHN
643,CN.08,Heilongjiang,Heilongjiang,08,CHN
644,CN.22,Beijing,Beijing,22,CHN
645,CO.31,Vichada Department,Vichada Department,31,COL
646,CO.30,Vaupés,Vaupes,30,COL
647,CO.29,Valle del Cauca Department,Valle del Cauca Department,29,COL
648,CO.28,Tolima Department,Tolima Department,28,COL
649,CO.27,Sucre Department,Sucre Department,27,COL
650,CO.26,Santander Department,Santander Department,26,COL
651,CO.25,San Andres y Providencia,San Andres y Providencia,25,COL
652,CO.24,Risaralda Department,Risaralda Department,24,COL
653,CO.23,Quindío Department,Quindio Department,23,COL
654,CO.22,Putumayo Department,Putumayo Department,22,COL
655,CO.21,Norte de Santander Department,Norte de Santander Department,21,COL
656,CO.20,Nariño,Narino,20,COL
657,CO.19,Meta Department,Meta Department,19,COL
658,CO.38,Magdalena Department,Magdalena Department,38,COL
659,CO.17,La Guajira Department,La Guajira Department,17,COL
660,CO.16,Huila Department,Huila Department,16,COL
661,CO.14,Guaviare Department,Guaviare Department,14,COL
662,CO.15,Guainía Department,Guainia Department,15,COL
663,CO.33,Cundinamarca,Cundinamarca,33,COL
664,CO.12,Córdoba,Cordoba,12,COL
665,CO.11,Chocó,Choco,11,COL
666,CO.10,Cesar Department,Cesar Department,10,COL
667,CO.09,Cauca Department,Cauca Department,09,COL
668,CO.32,Casanare Department,Casanare Department,32,COL
669,CO.08,Caquetá,Caqueta,08,COL
670,CO.37,Caldas Department,Caldas Department,37,COL
671,CO.36,Boyacá,Boyaca,36,COL
672,CO.35,Bolívar,Bolivar,35,COL
673,CO.34,Bogota D.C.,Bogota D.C.,34,COL
674,CO.04,Atlántico,Atlantico,04,COL
675,CO.03,Arauca Department,Arauca Department,03,COL
676,CO.02,Antioquia,Antioquia,02,COL
677,CO.01,Amazonas Department,Amazonas Department,01,COL
678,CR.08,San José,San Jose,08,CRI
679,CR.07,Puntarenas Province,Puntarenas Province,07,CRI
680,CR.06,Limón Province,Limon Province,06,CRI
681,CR.04,Heredia Province,Heredia Province,04,CRI
682,CR.03,Guanacaste Province,Guanacaste Province,03,CRI
683,CR.02,Cartago Province,Cartago Province,02,CRI
684,CR.01,Alajuela Province,Alajuela Province,01,CRI
685,CU.16,Villa Clara Province,Villa Clara Province,16,CUB
686,CU.15,Santiago de Cuba Province,Santiago de Cuba Province,15,CUB
687,CU.14,Sancti Spíritus Province,Sancti Spiritus Province,14,CUB
688,CU.01,Pinar del Río,Pinar del Rio,01,CUB
689,CU.03,Matanzas Province,Matanzas Province,03,CUB
690,CU.13,Las Tunas Province,Las Tunas Province,13,CUB
691,CU.04,Isla de la Juventud,Isla de la Juventud,04,CUB
692,CU.12,Holguín Province,Holguin Province,12,CUB
693,CU.10,Guantánamo Province,Guantanamo Province,10,CUB
694,CU.09,Granma Province,Granma Province,09,CUB
695,CU.02,Havana,Havana,02,CUB
696,CU.08,Cienfuegos Province,Cienfuegos Province,08,CUB
697,CU.07,Ciego de Ávila Province,Ciego de Avila Province,07,CUB
698,CU.05,Camagüey,Camaguey,05,CUB
699,CU.AR,Artemisa,Artemisa,AR,CUB
700,CU.MA,Mayabeque,Mayabeque,MA,CUB
701,CV.20,Tarrafal,Tarrafal,20,CPV
702,CV.11,São Vicente,Sao Vicente,11,CPV
703,CV.15,Santa Catarina,Santa Catarina,15,CPV
704,CV.08,Sal,Sal,08,CPV
705,CV.07,Ribeira Grande,Ribeira Grande,07,CPV
706,CV.14,Praia,Praia,14,CPV
707,CV.05,Paul,Paul,05,CPV
708,CV.04,Maio,Maio,04,CPV
709,CV.02,Brava,Brava,02,CPV
710,CV.01,Boa Vista,Boa Vista,01,CPV
711,CV.13,Mosteiros,Mosteiros,13,CPV
712,CV.16,Santa Cruz,Santa Cruz,16,CPV
713,CV.17,São Domingos,Sao Domingos,17,CPV
714,CV.18,São Filipe,Sao Filipe,18,CPV
715,CV.19,São Miguel,Sao Miguel,19,CPV
716,CV.21,Porto Novo,Porto Novo,21,CPV
717,CV.22,Ribeira Brava,Ribeira Brava,22,CPV
718,CV.24,Santa Catarina do Fogo,Santa Catarina do Fogo,24,CPV
719,CV.26,São Salvador do Mundo,Sao Salvador do Mundo,26,CPV
720,CV.27,Tarrafal de São Nicolau,Tarrafal de Sao Nicolau,27,CPV
721,CV.25,São Lourenço dos Órgãos,Sao Lourenco dos Orgaos,25,CPV
722,CV.23,Ribeira Grande de Santiago,Ribeira Grande de Santiago,23,CPV
723,CY.06,Pafos,Pafos,06,CYP
724,CY.04,Nicosia,Nicosia,04,CYP
725,CY.05,Limassol,Limassol,05,CYP
726,CY.03,Larnaka,Larnaka,03,CYP
727,CY.02,Keryneia,Keryneia,02,CYP
728,CY.01,Ammochostos,Ammochostos,01,CYP
729,CZ.52,Prague,Prague,52,CZE
730,CZ.78,South Moravian,South Moravian,78,CZE
731,CZ.79,Jihočeský kraj,Jihocesky kraj,79,CZE
732,CZ.80,Vysočina,Vysocina,80,CZE
733,CZ.81,Karlovarský kraj,Karlovarsky kraj,81,CZE
734,CZ.82,Královéhradecký kraj,Kralovehradecky kraj,82,CZE
735,CZ.83,Liberecký kraj,Liberecky kraj,83,CZE
736,CZ.84,Olomoucký,Olomoucky,84,CZE
737,CZ.85,Moravskoslezský,Moravskoslezsky,85,CZE
738,CZ.86,Pardubický,Pardubicky,86,CZE
739,CZ.87,Plzeň Region,Plzen Region,87,CZE
740,CZ.88,Central Bohemia,Central Bohemia,88,CZE
741,CZ.89,Ústecký kraj,Ustecky kraj,89,CZE
742,CZ.90,Zlín,Zlin,90,CZE
743,DE.15,Thuringia,Thuringia,15,DEU
744,DE.10,Schleswig-Holstein,Schleswig-Holstein,10,DEU
745,DE.14,Saxony-Anhalt,Saxony-Anhalt,14,DEU
746,DE.13,Saxony,Saxony,13,DEU
747,DE.09,Saarland,Saarland,09,DEU
748,DE.08,Rheinland-Pfalz,Rheinland-Pfalz,08,DEU
749,DE.07,North Rhine-Westphalia,North Rhine-Westphalia,07,DEU
750,DE.06,Lower Saxony,Lower Saxony,06,DEU
751,DE.12,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,12,DEU
752,DE.05,Hesse,Hesse,05,DEU
753,DE.04,Hamburg,Hamburg,04,DEU
754,DE.03,City state Bremen,City state Bremen,03,DEU
755,DE.11,Brandenburg,Brandenburg,11,DEU
756,DE.16,State of Berlin,State of Berlin,16,DEU
757,DE.02,Bavaria,Bavaria,02,DEU
758,DE.01,Baden-Wurttemberg,Baden-Wurttemberg,01,DEU
759,DJ.05,Tadjourah,Tadjourah,05,DJI
760,DJ.04,Obock,Obock,04,DJI
761,DJ.07,Djibouti,Djibouti,07,DJI
762,DJ.06,Dikhil,Dikhil,06,DJI
763,DJ.01,Ali Sabieh,Ali Sabieh,01,DJI
764,DJ.08,Arta,Arta,08,DJI
765,DK.17,Capital Region,Capital Region,17,DNK
766,DK.18,Central Jutland,Central Jutland,18,DNK
767,DK.19,North Denmark,North Denmark,19,DNK
768,DK.20,Zealand,Zealand,20,DNK
769,DK.21,South Denmark,South Denmark,21,DNK
770,DM.11,Saint Peter Parish,Saint Peter Parish,11,DMA
771,DM.10,Saint Paul Parish,Saint Paul Parish,10,DMA
772,DM.09,Saint Patrick Parish,Saint Patrick Parish,09,DMA
773,DM.08,Saint Mark Parish,Saint Mark Parish,08,DMA
774,DM.07,Saint Luke Parish,Saint Luke Parish,07,DMA
775,DM.06,Saint Joseph Parish,Saint Joseph Parish,06,DMA
776,DM.05,Saint John Parish,Saint John Parish,05,DMA
777,DM.04,Saint George Parish,Saint George Parish,04,DMA
778,DM.03,Saint David Parish,Saint David Parish,03,DMA
779,DM.02,Saint Andrew Parish,Saint Andrew Parish,02,DMA
780,DO.27,Valverde Province,Valverde Province,27,DOM
781,DO.26,Santiago Rodríguez,Santiago Rodriguez,26,DOM
782,DO.25,Santiago Province,Santiago Province,25,DOM
783,DO.24,San Pedro de Macorís,San Pedro de Macoris,24,DOM
784,DO.23,San Juan Province,San Juan Province,23,DOM
785,DO.33,San Cristóbal,San Cristobal,33,DOM
786,DO.21,Sánchez Ramírez,Sanchez Ramirez,21,DOM
787,DO.20,Samaná,Samana,20,DOM
788,DO.19,Hermanas Mirabal,Hermanas Mirabal,19,DOM
789,DO.18,Puerto Plata,Puerto Plata,18,DOM
790,DO.35,Peravia,Peravia,35,DOM
791,DO.16,Pedernales Province,Pedernales Province,16,DOM
792,DO.34,Nacional,Nacional,34,DOM
793,DO.32,Monte Plata Province,Monte Plata Province,32,DOM
794,DO.15,Monte Cristi Province,Monte Cristi Province,15,DOM
795,DO.31,Monseñor Nouel,Monsenor Nouel,31,DOM
796,DO.14,María Trinidad Sánchez,Maria Trinidad Sanchez,14,DOM
797,DO.30,La Vega,La Vega,30,DOM
798,DO.12,La Romana,La Romana,12,DOM
799,DO.10,La Altagracia Province,La Altagracia Province,10,DOM
800,DO.09,Independencia,Independencia,09,DOM
801,DO.29,Hato Mayor Province,Hato Mayor Province,29,DOM
802,DO.08,Espaillat Province,Espaillat Province,08,DOM
803,DO.28,El Seíbo,El Seibo,28,DOM
804,DO.11,Elías Piña,Elias Pina,11,DOM
805,DO.06,Duarte Province,Duarte Province,06,DOM
806,DO.04,Dajabón,Dajabon,04,DOM
807,DO.03,Barahona Province,Barahona Province,03,DOM
808,DO.02,Baoruco Province,Baoruco Province,02,DOM
809,DO.01,Azua Province,Azua Province,01,DOM
810,DO.36,San José de Ocoa,San Jose de Ocoa,36,DOM
811,DO.37,Santo Domingo Province,Santo Domingo Province,37,DOM
812,DZ.15,Tlemcen,Tlemcen,15,DZA
813,DZ.14,Tizi Ouzou,Tizi Ouzou,14,DZA
814,DZ.56,Tissemsilt,Tissemsilt,56,DZA
815,DZ.55,Tipaza,Tipaza,55,DZA
816,DZ.54,Tindouf,Tindouf,54,DZA
817,DZ.13,Tiaret,Tiaret,13,DZA
818,DZ.33,Tébessa,Tebessa,33,DZA
819,DZ.53,Tamanrasset,Tamanrasset,53,DZA
820,DZ.52,Souk Ahras,Souk Ahras,52,DZA
821,DZ.31,Skikda,Skikda,31,DZA
822,DZ.30,Sidi Bel Abbès,Sidi Bel Abbes,30,DZA
823,DZ.12,Sétif,Setif,12,DZA
824,DZ.10,Saida,Saida,10,DZA
825,DZ.51,Relizane,Relizane,51,DZA
826,DZ.29,Oum el Bouaghi,Oum el Bouaghi,29,DZA
827,DZ.50,Ouargla,Ouargla,50,DZA
828,DZ.09,Oran,Oran,09,DZA
829,DZ.49,Naama,Naama,49,DZA
830,DZ.27,M'Sila,M'Sila,27,DZA
831,DZ.07,Mostaganem,Mostaganem,07,DZA
832,DZ.48,Mila,Mila,48,DZA
833,DZ.06,Medea,Medea,06,DZA
834,DZ.26,Mascara,Mascara,26,DZA
835,DZ.25,Laghouat,Laghouat,25,DZA
836,DZ.47,Khenchela,Khenchela,47,DZA
837,DZ.24,Jijel,Jijel,24,DZA
838,DZ.46,Illizi,Illizi,46,DZA
839,DZ.23,Guelma,Guelma,23,DZA
840,DZ.45,Ghardaia,Ghardaia,45,DZA
841,DZ.44,El Tarf,El Tarf,44,DZA
842,DZ.43,El Oued,El Oued,43,DZA
843,DZ.42,El Bayadh,El Bayadh,42,DZA
844,DZ.22,Djelfa,Djelfa,22,DZA
845,DZ.04,Constantine,Constantine,04,DZA
846,DZ.41,Chlef,Chlef,41,DZA
847,DZ.40,Boumerdes,Boumerdes,40,DZA
848,DZ.21,Bouira,Bouira,21,DZA
849,DZ.39,Bordj Bou Arréridj,Bordj Bou Arreridj,39,DZA
850,DZ.20,Blida,Blida,20,DZA
851,DZ.19,Biskra,Biskra,19,DZA
852,DZ.18,Béjaïa,Bejaia,18,DZA
853,DZ.38,Béchar,Bechar,38,DZA
854,DZ.03,Batna,Batna,03,DZA
855,DZ.37,Annaba,Annaba,37,DZA
856,DZ.01,Algiers,Algiers,01,DZA
857,DZ.36,Aïn Témouchent,Ain Temouchent,36,DZA
858,DZ.35,Aïn Defla,Ain Defla,35,DZA
859,DZ.34,Adrar,Adrar,34,DZA
860,DZ.BB,Bordj Badji Mokhtar,Bordj Badji Mokhtar,BB,DZA
861,DZ.TM,Timimoun,Timimoun,TM,DZA
862,DZ.BA,Beni Abbes,Beni Abbes,BA,DZA
863,DZ.IG,In Guezzam,In Guezzam,IG,DZA
864,DZ.IS,In Salah,In Salah,IS,DZA
865,DZ.DJ,Djanet,Djanet,DJ,DZA
866,DZ.EM,El Menia,El Menia,EM,DZA
867,DZ.TG,Touggourt,Touggourt,TG,DZA
868,DZ.MG,El Mghair,El Mghair,MG,DZA
869,DZ.OD,Ouled Djellal,Ouled Djellal,OD,DZA
870,EC.20,Zamora Chinchipe,Zamora Chinchipe,20,ECU
871,EC.19,Tungurahua Province,Tungurahua Province,19,ECU
872,EC.18,Pichincha,Pichincha,18,ECU
873,EC.17,Pastaza Province,Pastaza Province,17,ECU
874,EC.23,Napo,Napo,23,ECU
875,EC.15,Morona-Santiago Province,Morona-Santiago Province,15,ECU
876,EC.14,Manabí,Manabi,14,ECU
877,EC.13,Los Ríos,Los Rios,13,ECU
878,EC.12,Loja,Loja,12,ECU
879,EC.11,Imbabura,Imbabura,11,ECU
880,EC.10,Guayas,Guayas,10,ECU
881,EC.01,Galápagos,Galapagos,01,ECU
882,EC.09,Esmeraldas,Esmeraldas,09,ECU
883,EC.08,El Oro,El Oro,08,ECU
884,EC.07,Cotopaxi,Cotopaxi,07,ECU
885,EC.06,Chimborazo Province,Chimborazo Province,06,ECU
886,EC.05,Carchi,Carchi,05,ECU
887,EC.04,Cañar,Canar,04,ECU
888,EC.03,Bolívar,Bolivar,03,ECU
889,EC.02,Azuay,Azuay,02,ECU
890,EC.22,Sucumbíos,Sucumbios,22,ECU
891,EC.24,Orellana Province,Orellana Province,24,ECU
892,EC.26,Santo Domingo de los Tsáchilas,Santo Domingo de los Tsachilas,26,ECU
893,EC.25,Santa Elena,Santa Elena,25,ECU
894,EE.21,Võrumaa,Vorumaa,21,EST
895,EE.20,Viljandimaa,Viljandimaa,20,EST
896,EE.19,Valgamaa,Valgamaa,19,EST
897,EE.18,Tartu,Tartu,18,EST
898,EE.14,Saare,Saare,14,EST
899,EE.13,Raplamaa,Raplamaa,13,EST
900,EE.12,Põlvamaa,Polvamaa,12,EST
901,EE.11,Pärnumaa,Paernumaa,11,EST
902,EE.08,Lääne-Virumaa,Laeaene-Virumaa,08,EST
903,EE.07,Lääne,Laeaene,07,EST
904,EE.05,Jõgevamaa,Jogevamaa,05,EST
905,EE.04,Järvamaa,Jaervamaa,04,EST
906,EE.03,Ida-Virumaa,Ida-Virumaa,03,EST
907,EE.02,Hiiumaa,Hiiumaa,02,EST
908,EE.01,Harjumaa,Harjumaa,01,EST
909,EG.24,Sohag,Sohag,24,EGY
910,EG.27,North Sinai,North Sinai,27,EGY
911,EG.23,Qena,Qena,23,EGY
912,EG.22,Matruh,Matruh,22,EGY
913,EG.21,Kafr el-Sheikh,Kafr el-Sheikh,21,EGY
914,EG.26,South Sinai,South Sinai,26,EGY
915,EG.20,Damietta,Damietta,20,EGY
916,EG.19,Port Said,Port Said,19,EGY
917,EG.18,Beni Suweif,Beni Suweif,18,EGY
918,EG.17,Asyut,Asyut,17,EGY
919,EG.16,Aswan,Aswan,16,EGY
920,EG.15,Suez,Suez,15,EGY
921,EG.14,Sharqia,Sharqia,14,EGY
922,EG.13,New Valley,New Valley,13,EGY
923,EG.12,Qalyubia,Qalyubia,12,EGY
924,EG.11,Cairo,Cairo,11,EGY
925,EG.10,Minya,Minya,10,EGY
926,EG.09,Monufia,Monufia,09,EGY
927,EG.08,Giza,Giza,08,EGY
928,EG.07,Ismailia,Ismailia,07,EGY
929,EG.06,Alexandria,Alexandria,06,EGY
930,EG.05,Gharbia,Gharbia,05,EGY
931,EG.04,Faiyum,Faiyum,04,EGY
932,EG.03,Beheira,Beheira,03,EGY
933,EG.02,Red Sea,Red Sea,02,EGY
934,EG.01,Dakahlia,Dakahlia,01,EGY
935,EG.28,Luxor,Luxor,28,EGY
936,ER.01,Anseba,Anseba,01,ERI
937,ER.02,Debub,Debub,02,ERI
938,ER.03,Southern Red Sea,Southern Red Sea,03,ERI
939,ER.04,Gash-Barka,Gash-Barka,04,ERI
940,ER.05,Maekel,Maekel,05,ERI
941,ER.06,Northern Red Sea,Northern Red Sea,06,ERI
942,ES.31,Murcia,Murcia,31,ESP
943,ES.CE,Ceuta,Ceuta,CE,ESP
944,ES.07,Balearic Islands,Balearic Islands,07,ESP
945,ES.51,Andalusia,Andalusia,51,ESP
946,ES.53,Canary Islands,Canary Islands,53,ESP
947,ES.54,Castille-La Mancha,Castille-La Mancha,54,ESP
948,ES.57,Extremadura,Extremadura,57,ESP
949,ES.60,Valencia,Valencia,60,ESP
950,ES.34,Asturias,Asturias,34,ESP
951,ES.32,Navarre,Navarre,32,ESP
952,ES.29,Madrid,Madrid,29,ESP
953,ES.27,La Rioja,La Rioja,27,ESP
954,ES.39,Cantabria,Cantabria,39,ESP
955,ES.52,Aragon,Aragon,52,ESP
956,ES.55,Castille and León,Castille and Leon,55,ESP
957,ES.56,Catalonia,Catalonia,56,ESP
958,ES.58,Galicia,Galicia,58,ESP
959,ES.59,Basque Country,Basque Country,59,ESP
960,ES.ML,Melilla,Melilla,ML,ESP
961,ET.44,Addis Ababa,Addis Ababa,44,ETH
962,ET.45,Āfar,Afar,45,ETH
963,ET.46,Amhara,Amhara,46,ETH
964,ET.47,Bīnshangul Gumuz,Binshangul Gumuz,47,ETH
965,ET.48,Dire Dawa,Dire Dawa,48,ETH
966,ET.49,Gambela,Gambela,49,ETH
967,ET.50,Harari,Harari,50,ETH
968,ET.51,Oromiya,Oromiya,51,ETH
969,ET.52,Somali,Somali,52,ETH
970,ET.53,Tigray,Tigray,53,ETH
971,ET.SI,Sidama Region,Sidama Region,SI,ETH
972,ET.55,Central Ethiopia Regional State,Central Ethiopia Regional State,55,ETH
973,ET.56,South Ethiopia Regional State,South Ethiopia Regional State,56,ETH
974,ET.SW,South West Ethiopia Peoples' Region,South West Ethiopia Peoples' Region,SW,ETH
975,FI.19,Lapland,Lapland,19,FIN
976,FI.18,Kainuu,Kainuu,18,FIN
977,FI.17,North Ostrobothnia,North Ostrobothnia,17,FIN
978,FI.16,Central Ostrobothnia,Central Ostrobothnia,16,FIN
979,FI.15,Ostrobothnia,Ostrobothnia,15,FIN
980,FI.14,South Ostrobothnia,South Ostrobothnia,14,FIN
981,FI.13,Central Finland,Central Finland,13,FIN
982,FI.12,North Karelia,North Karelia,12,FIN
983,FI.11,North Savo,North Savo,11,FIN
984,FI.10,South Savo,South Savo,10,FIN
985,FI.09,South Karelia,South Karelia,09,FIN
986,FI.08,Kymenlaakso,Kymenlaakso,08,FIN
987,FI.06,Pirkanmaa,Pirkanmaa,06,FIN
988,FI.05,Kanta-Häme,Kanta-Haeme,05,FIN
989,FI.02,Southwest Finland,Southwest Finland,02,FIN
990,FI.01,Uusimaa,Uusimaa,01,FIN
991,FI.07,Paijat-Hame,Paijat-Hame,07,FIN
992,FI.04,Satakunta,Satakunta,04,FIN
993,FJ.05,Western,Western,05,FJI
994,FJ.03,Northern,Northern,03,FJI
995,FJ.01,Central,Central,01,FJI
996,FJ.02,Eastern,Eastern,02,FJI
997,FJ.04,Rotuma,Rotuma,04,FJI
998,FM.04,Yap State,Yap State,04,FSM
999,FM.02,Pohnpei State,Pohnpei State,02,FSM
1000,FM.01,Kosrae,Kosrae,01,FSM
1001,FM.03,Chuuk,Chuuk,03,FSM
1002,FO.VG,Vágar,Vagar,VG,FRO
1003,FO.SU,Suðuroy,Suduroy,SU,FRO
1004,FO.ST,Streymoy,Streymoy,ST,FRO
1005,FO.SA,Sandoy,Sandoy,SA,FRO
1006,FO.NO,Norðoyar,Nordoyar,NO,FRO
1007,FO.OS,Eysturoy,Eysturoy,OS,FRO
1008,FR.93,Provence-Alpes-Côte d'Azur,Provence-Alpes-Cote d'Azur,93,FRA
1009,FR.52,Pays de la Loire,Pays de la Loire,52,FRA
1010,FR.11,Île-de-France,Ile-de-France,11,FRA
1011,FR.94,Corsica,Corsica,94,FRA
1012,FR.24,Centre,Centre,24,FRA
1013,FR.53,Brittany,Brittany,53,FRA
1014,FR.27,Bourgogne-Franche-Comté,Bourgogne-Franche-Comte,27,FRA
1015,FR.75,Nouvelle-Aquitaine,Nouvelle-Aquitaine,75,FRA
1016,FR.28,Normandy,Normandy,28,FRA
1017,FR.44,Grand Est,Grand Est,44,FRA
1018,FR.76,Occitanie,Occitanie,76,FRA
1019,FR.32,Hauts-de-France,Hauts-de-France,32,FRA
1020,FR.84,Auvergne-Rhône-Alpes,Auvergne-Rhone-Alpes,84,FRA
1021,GA.09,Woleu-Ntem,Woleu-Ntem,09,GAB
1022,GA.08,Ogooué-Maritime,Ogooue-Maritime,08,GAB
1023,GA.07,Ogooué-Lolo,Ogooue-Lolo,07,GAB
1024,GA.06,Ogooué-Ivindo,Ogooue-Ivindo,06,GAB
1025,GA.05,Nyanga,Nyanga,05,GAB
1026,GA.04,Ngouni,Ngouni,04,GAB
1027,GA.03,Moyen-Ogooué,Moyen-Ogooue,03,GAB
1028,GA.02,Haut-Ogooué,Haut-Ogooue,02,GAB
1029,GA.01,Estuaire,Estuaire,01,GAB
1030,GB.WLS,Wales,Wales,WLS,GBR
1031,GB.SCT,Scotland,Scotland,SCT,GBR
1032,GB.NIR,Northern Ireland,Northern Ireland,NIR,GBR
1033,GB.ENG,England,England,ENG,GBR
1034,GD.06,Saint Patrick Parish,Saint Patrick Parish,06,GRD
