Date,AAPL,TSLA,MSFT,META,AMZN
9/8/2021 16:00:00,155.11,251.29,300.21,377.57,176.28
9/9/2021 16:00:00,154.07,251.62,297.25,378,174.21
9/10/2021 16:00:00,148.97,245.42,295.71,378.69,173.46
9/13/2021 16:00:00,149.55,247.67,296.99,376.51,172.86
9/14/2021 16:00:00,148.12,248.16,299.79,376.53,172.5
9/15/2021 16:00:00,149.03,251.94,304.82,373.92,173.79
9/16/2021 16:00:00,148.79,252.33,305.22,373.06,174.41
9/17/2021 16:00:00,146.06,253.16,299.87,364.72,173.13
9/20/2021 16:00:00,142.94,243.39,294.3,355.7,167.79
9/21/2021 16:00:00,143.43,246.46,294.8,357.48,167.18
9/22/2021 16:00:00,145.85,250.65,298.58,343.21,169
9/23/2021 16:00:00,146.83,251.21,299.56,345.96,170.8
9/24/2021 16:00:00,146.92,258.13,299.35,352.96,171.28
9/27/2021 16:00:00,145.37,263.79,294.17,353.58,170.29
9/28/2021 16:00:00,141.91,259.19,283.52,340.65,165.8
9/29/2021 16:00:00,142.83,260.44,284,339.61,165.06
9/30/2021 16:00:00,141.5,258.49,281.92,339.39,164.25
10/1/2021 16:00:00,142.65,258.41,289.1,343.01,164.16
10/4/2021 16:00:00,139.14,260.51,283.11,326.23,159.49
10/5/2021 16:00:00,141.11,260.2,288.76,332.96,161.05
10/6/2021 16:00:00,142,260.92,293.11,333.64,163.1
10/7/2021 16:00:00,143.29,264.54,294.85,329.22,165.12
10/8/2021 16:00:00,142.9,261.83,294.85,330.05,164.43
10/11/2021 16:00:00,142.81,263.98,294.23,325.45,162.32
10/12/2021 16:00:00,141.51,268.57,292.88,323.77,162.37
10/13/2021 16:00:00,140.91,270.36,296.31,324.54,164.21
10/14/2021 16:00:00,143.76,272.77,302.75,328.53,164.99
10/15/2021 16:00:00,144.84,281.01,304.21,324.76,170.45
10/18/2021 16:00:00,146.55,290.04,307.29,335.34,172.34
10/19/2021 16:00:00,148.76,288.09,308.23,339.99,172.21
10/20/2021 16:00:00,149.26,288.6,307.41,340.78,170.75
10/21/2021 16:00:00,149.48,298,310.76,341.88,171.75
10/22/2021 16:00:00,148.69,303.23,309.16,324.61,166.78
10/25/2021 16:00:00,148.64,341.62,308.13,328.69,166.02
10/26/2021 16:00:00,149.32,339.48,310.11,315.81,168.8
10/27/2021 16:00:00,148.85,345.95,323.17,312.22,169.62
10/28/2021 16:00:00,152.57,359.01,324.35,316.92,172.33
10/29/2021 16:00:00,149.8,371.33,331.62,323.57,168.62
11/1/2021 16:00:00,148.96,402.86,329.37,329.98,165.91
11/2/2021 16:00:00,150.02,390.67,333.13,328.08,165.64
11/3/2021 16:00:00,151.49,404.62,334,331.62,169.2
11/4/2021 16:00:00,150.96,409.97,336.44,335.85,173.85
11/5/2021 16:00:00,151.28,407.36,336.06,341.13,175.95
11/8/2021 16:00:00,150.44,387.65,336.99,338.62,174.45
11/9/2021 16:00:00,150.81,341.17,335.95,335.37,178.81
11/10/2021 16:00:00,147.92,355.98,330.8,327.64,174.1
11/11/2021 16:00:00,147.87,354.5,332.43,327.74,173.63
11/12/2021 16:00:00,149.99,344.47,336.72,340.89,176.26
11/15/2021 16:00:00,150,337.8,336.07,347.56,177.28
11/16/2021 16:00:00,151,351.58,339.51,342.96,177.04
11/17/2021 16:00:00,153.49,363,339.12,340.77,177.45
11/18/2021 16:00:00,157.87,365.46,341.27,338.69,184.8
11/19/2021 16:00:00,160.55,379.02,343.11,345.3,183.83
11/22/2021 16:00:00,161.02,385.62,339.83,341.01,178.63
11/23/2021 16:00:00,161.41,369.68,337.68,337.25,179
11/24/2021 16:00:00,161.94,372,337.91,341.06,179.02
11/26/2021 13:00:00,156.81,360.64,329.68,333.12,175.23
11/29/2021 16:00:00,160.24,379,336.63,338.03,178.08
11/30/2021 16:00:00,165.3,381.59,330.59,324.46,175.35
12/1/2021 16:00:00,164.77,365,330.08,310.6,172.19
12/2/2021 16:00:00,163.76,361.53,329.49,310.39,171.87
12/3/2021 16:00:00,161.84,338.32,323.01,306.84,169.49
12/6/2021 16:00:00,165.32,336.34,326.19,317.87,171.37
12/7/2021 16:00:00,171.18,350.58,334.92,322.81,176.16
12/8/2021 16:00:00,175.08,356.32,334.97,330.56,176.16
12/9/2021 16:00:00,174.56,334.6,333.1,329.82,174.17
12/10/2021 16:00:00,179.45,339.01,342.54,329.75,172.21
12/13/2021 16:00:00,175.74,322.14,339.4,334.49,169.57
12/14/2021 16:00:00,174.33,319.5,328.34,333.74,169.09
12/15/2021 16:00:00,179.3,325.33,334.65,341.66,173.32
12/16/2021 16:00:00,172.26,308.97,324.9,334.9,168.87
12/17/2021 16:00:00,171.14,310.86,323.8,333.79,170.02
12/20/2021 16:00:00,169.75,299.98,319.91,325.45,167.08
12/21/2021 16:00:00,172.99,312.84,327.29,334.2,170.42
12/22/2021 16:00:00,175.64,336.29,333.2,330.45,171.04
12/23/2021 16:00:00,176.28,355.67,334.69,335.24,171.07
12/27/2021 16:00:00,180.33,364.65,342.45,346.18,169.67
12/28/2021 16:00:00,179.29,362.82,341.25,346.22,170.66
12/29/2021 16:00:00,179.38,362.06,341.95,342.94,169.2
12/30/2021 16:00:00,178.2,356.78,339.32,344.36,168.64
12/31/2021 16:00:00,177.57,352.26,336.32,336.35,166.72
1/3/2022 16:00:00,182.01,399.93,334.75,338.54,170.4
1/4/2022 16:00:00,179.7,383.2,329.01,336.53,167.52
1/5/2022 16:00:00,174.92,362.71,316.38,324.17,164.36
1/6/2022 16:00:00,172,354.9,313.88,332.46,163.25
1/7/2022 16:00:00,172.17,342.32,314.04,331.79,162.55
1/10/2022 16:00:00,172.19,352.71,314.27,328.07,161.49
1/11/2022 16:00:00,175.08,354.8,314.98,334.37,165.36
1/12/2022 16:00:00,175.53,368.74,318.27,333.26,165.21
1/13/2022 16:00:00,172.19,343.85,304.8,326.48,161.21
1/14/2022 16:00:00,173.07,349.87,310.2,331.9,162.14
1/18/2022 16:00:00,169.8,343.5,302.65,318.15,158.92
1/19/2022 16:00:00,166.23,331.88,303.33,319.59,156.3
1/20/2022 16:00:00,164.51,332.09,301.6,316.56,151.67
1/21/2022 16:00:00,162.41,314.63,296.03,303.17,142.64
1/24/2022 16:00:00,161.62,310,296.37,308.71,144.54
1/25/2022 16:00:00,159.78,306.13,288.49,300.15,139.99
1/26/2022 16:00:00,159.69,312.47,296.71,294.63,138.87
1/27/2022 16:00:00,159.22,276.37,299.84,294.64,139.64
1/28/2022 16:00:00,170.33,282.12,308.26,301.71,143.98
1/31/2022 16:00:00,174.78,312.24,310.98,313.26,149.57
2/1/2022 16:00:00,174.61,310.42,308.76,319,151.19
2/2/2022 16:00:00,175.84,301.89,313.46,323,150.61
2/3/2022 16:00:00,172.9,297.05,301.25,237.76,138.85
2/4/2022 16:00:00,172.39,307.77,305.94,237.09,157.64
2/7/2022 16:00:00,171.66,302.45,300.95,224.91,157.94
2/8/2022 16:00:00,174.83,307.33,304.56,220.18,161.41
2/9/2022 16:00:00,176.28,310.67,311.21,232,161.19
2/10/2022 16:00:00,172.12,301.52,302.38,228.07,159
2/11/2022 16:00:00,168.64,286.67,295.04,219.55,153.29
2/14/2022 16:00:00,168.88,291.92,295,217.7,155.17
2/15/2022 16:00:00,172.79,307.48,300.47,221,156.51
2/16/2022 16:00:00,172.55,307.8,299.5,216.54,158.1
2/17/2022 16:00:00,168.88,292.12,290.73,207.71,154.65
2/18/2022 16:00:00,167.3,285.66,287.93,206.16,152.6
2/22/2022 16:00:00,164.32,273.84,287.72,202.08,150.2
2/23/2022 16:00:00,160.07,254.68,280.27,198.45,144.83
2/24/2022 16:00:00,162.74,266.92,294.59,207.6,151.36
2/25/2022 16:00:00,164.85,269.96,297.31,210.48,153.79
2/28/2022 16:00:00,165.12,290.14,298.79,211.03,153.56
3/1/2022 16:00:00,163.2,288.12,294.95,203.49,151.14
3/2/2022 16:00:00,166.56,293.3,300.19,208.11,152.05
3/3/2022 16:00:00,166.23,279.76,295.92,202.97,147.9
3/4/2022 16:00:00,163.17,279.43,289.86,200.06,145.64
3/7/2022 16:00:00,159.3,268.19,278.91,187.47,137.45
3/8/2022 16:00:00,157.44,274.8,275.85,190.29,136.01
3/9/2022 16:00:00,162.95,286.32,288.5,198.5,139.28
3/10/2022 16:00:00,158.52,279.43,285.59,195.21,146.82
3/11/2022 16:00:00,154.73,265.12,280.07,187.61,145.52
3/14/2022 16:00:00,150.62,255.46,276.44,186.63,141.85
3/15/2022 16:00:00,155.09,267.3,287.15,192.03,147.37
3/16/2022 16:00:00,159.59,280.08,294.39,203.63,153.1
3/17/2022 16:00:00,160.62,290.53,295.22,207.84,157.24
3/18/2022 16:00:00,163.98,301.8,300.43,216.49,161.25
3/21/2022 16:00:00,165.38,307.05,299.16,211.49,161.49
3/22/2022 16:00:00,168.82,331.33,304.06,216.65,164.89
3/23/2022 16:00:00,170.21,333.04,299.49,213.46,163.41
3/24/2022 16:00:00,174.07,337.97,304.1,219.57,163.65
3/25/2022 16:00:00,174.72,336.88,303.68,221.82,164.77
3/28/2022 16:00:00,175.6,363.95,310.7,223.59,168.99
3/29/2022 16:00:00,178.96,366.52,315.41,229.86,169.32
3/30/2022 16:00:00,177.77,364.66,313.86,227.85,166.3
3/31/2022 16:00:00,174.61,359.2,308.31,222.36,163
4/1/2022 16:00:00,174.31,361.53,309.42,224.85,163.56
4/4/2022 16:00:00,178.44,381.82,314.97,233.89,168.35
4/5/2022 16:00:00,175.06,363.75,310.88,231.84,164.06
4/6/2022 16:00:00,171.83,348.59,299.5,223.3,158.76
4/7/2022 16:00:00,172.14,352.42,301.37,222.95,157.78
4/8/2022 16:00:00,170.09,341.83,296.97,222.33,154.46
4/11/2022 16:00:00,165.75,325.31,285.26,216.46,151.12
4/12/2022 16:00:00,167.66,328.98,282.06,214.14,150.79
4/13/2022 16:00:00,170.4,340.79,287.62,214.99,155.54
4/14/2022 16:00:00,165.29,328.33,279.83,210.18,151.71
4/18/2022 16:00:00,165.07,334.76,280.52,210.77,152.79
4/19/2022 16:00:00,167.4,342.72,285.3,217.31,158.12
4/20/2022 16:00:00,167.23,325.73,286.36,200.42,154
4/21/2022 16:00:00,166.42,336.26,280.81,188.07,148.3
4/22/2022 16:00:00,161.79,335.02,274.03,184.11,144.35
4/25/2022 16:00:00,162.88,332.67,280.72,186.99,146.07
4/26/2022 16:00:00,156.8,292.14,270.22,180.95,139.39
4/27/2022 16:00:00,156.57,293.84,283.22,174.95,138.17
4/28/2022 16:00:00,163.64,292.5,289.63,205.73,144.6
4/29/2022 16:00:00,157.65,290.25,277.52,200.47,124.28
5/2/2022 16:00:00,157.96,300.98,284.47,211.13,124.5
5/3/2022 16:00:00,159.48,303.08,281.78,212.03,124.25
5/4/2022 16:00:00,166.02,317.54,289.98,223.41,125.93
5/5/2022 16:00:00,156.77,291.09,277.35,208.28,116.41
5/6/2022 16:00:00,157.28,288.55,274.73,203.77,114.77
5/9/2022 16:00:00,152.06,262.37,264.58,196.21,108.79
5/10/2022 16:00:00,154.51,266.68,269.5,197.65,108.86
5/11/2022 16:00:00,146.5,244.67,260.55,188.74,105.37
5/12/2022 16:00:00,142.56,242.67,255.35,191.24,106.93
5/13/2022 16:00:00,147.11,256.53,261.12,198.62,113.06
5/16/2022 16:00:00,145.54,241.46,261.5,200.04,110.81
5/17/2022 16:00:00,149.24,253.87,266.82,202.62,115.37
5/18/2022 16:00:00,140.82,236.6,254.08,192.24,107.11
5/19/2022 16:00:00,137.35,236.47,253.14,191.29,107.32
5/20/2022 16:00:00,137.59,221.3,252.56,193.54,107.59
5/23/2022 16:00:00,143.11,224.97,260.65,196.23,107.56
5/24/2022 16:00:00,140.36,209.39,259.62,181.28,104.1
5/25/2022 16:00:00,140.52,219.6,262.52,183.83,106.78
5/26/2022 16:00:00,143.78,235.91,265.9,191.63,111.08
5/27/2022 16:00:00,149.64,253.21,273.24,195.13,115.15
5/31/2022 16:00:00,148.84,252.75,271.87,193.64,120.21
6/1/2022 16:00:00,148.71,246.79,272.42,188.64,121.68
6/2/2022 16:00:00,151.21,258.33,274.58,198.86,125.51
6/3/2022 16:00:00,145.38,234.52,270.02,190.78,122.35
6/6/2022 16:00:00,146.14,238.28,268.75,194.25,124.79
6/7/2022 16:00:00,148.71,238.89,272.5,195.65,123
6/8/2022 16:00:00,147.96,241.87,270.41,196.64,121.18
6/9/2022 16:00:00,142.64,239.71,264.79,184,116.15
6/10/2022 16:00:00,137.13,232.23,252.99,175.57,109.65
6/13/2022 16:00:00,131.88,215.74,242.26,164.26,103.67
6/14/2022 16:00:00,132.76,220.89,244.49,163.73,102.31
6/15/2022 16:00:00,135.43,233,251.76,169.35,107.67
6/16/2022 16:00:00,130.06,213.1,244.97,160.87,103.66
6/17/2022 16:00:00,131.56,216.76,247.65,163.74,106.22
6/21/2022 16:00:00,135.87,237.04,253.74,157.05,108.68
6/22/2022 16:00:00,135.35,236.09,253.13,155.85,108.95
6/23/2022 16:00:00,138.27,235.07,258.86,158.75,112.44
6/24/2022 16:00:00,141.66,245.71,267.7,170.16,116.46
6/27/2022 16:00:00,141.66,244.92,264.89,169.49,113.22
6/28/2022 16:00:00,137.44,232.66,256.48,160.68,107.4
6/29/2022 16:00:00,139.23,228.49,260.26,163.94,108.92
6/30/2022 16:00:00,136.72,224.47,256.83,161.25,106.21
7/1/2022 16:00:00,138.93,227.26,259.58,160.03,109.56
7/5/2022 16:00:00,141.56,233.07,262.85,168.19,113.5
7/6/2022 16:00:00,142.92,231.73,266.21,169.77,114.33
7/7/2022 16:00:00,146.35,244.54,268.4,172.19,116.33
7/8/2022 16:00:00,147.04,250.76,267.66,170.88,115.54
7/11/2022 16:00:00,144.87,234.34,264.51,162.88,111.75
7/12/2022 16:00:00,145.86,233.07,253.67,163.27,109.22
7/13/2022 16:00:00,145.49,237.04,252.72,163.49,110.4
7/14/2022 16:00:00,148.47,238.31,254.08,158.05,110.63
7/15/2022 16:00:00,150.17,240.07,256.72,164.7,113.55
7/18/2022 16:00:00,147.07,240.55,254.25,167.23,113.76
7/19/2022 16:00:00,151,245.53,259.53,175.78,118.21
7/20/2022 16:00:00,153.04,247.5,262.27,183.09,122.77
7/21/2022 16:00:00,155.35,271.71,264.84,183.17,124.63
7/22/2022 16:00:00,154.09,272.24,260.36,169.27,122.42
7/25/2022 16:00:00,152.95,268.43,258.83,166.65,121.14
7/26/2022 16:00:00,151.6,258.86,251.9,159.15,114.81
7/27/2022 16:00:00,156.79,274.82,268.74,169.58,120.97
7/28/2022 16:00:00,157.35,280.9,276.41,160.72,122.28
7/29/2022 16:00:00,162.51,297.15,280.74,159.1,134.95
8/1/2022 16:00:00,161.51,297.28,278.01,159.93,135.39
8/2/2022 16:00:00,160.01,300.59,274.82,160.19,134.16
8/3/2022 16:00:00,166.13,307.4,282.47,168.8,139.52
8/4/2022 16:00:00,165.81,308.63,283.65,170.57,142.57
8/5/2022 16:00:00,165.35,288.17,282.91,167.11,140.8
8/8/2022 16:00:00,164.87,290.42,280.32,170.25,139.41
8/9/2022 16:00:00,164.92,283.33,282.3,168.53,137.83
8/10/2022 16:00:00,169.24,294.36,289.16,178.34,142.69
8/11/2022 16:00:00,168.49,286.63,287.02,177.49,140.64
8/12/2022 16:00:00,172.1,300.03,291.91,180.5,143.55
8/15/2022 16:00:00,173.19,309.32,293.47,180.89,143.18
8/16/2022 16:00:00,173.03,306.56,292.71,179.47,144.78
8/17/2022 16:00:00,174.55,304,291.32,174.85,142.1
8/18/2022 16:00:00,174.15,302.87,290.17,174.66,142.3
8/19/2022 16:00:00,171.52,296.67,286.15,167.96,138.23
8/22/2022 16:00:00,167.57,289.91,277.75,163.05,133.22
8/23/2022 16:00:00,167.23,296.45,276.44,161.11,133.62
8/24/2022 16:00:00,167.53,297.1,275.79,163.26,133.8
8/25/2022 16:00:00,170.03,296.07,278.85,168.78,137.28
8/26/2022 16:00:00,163.62,288.09,268.09,161.78,130.75
8/29/2022 16:00:00,161.38,284.82,265.23,159.17,129.79
8/30/2022 16:00:00,158.91,277.7,262.97,157.16,128.73
8/31/2022 16:00:00,157.22,275.61,261.47,162.93,126.77
9/1/2022 16:00:00,157.96,277.16,260.4,165.36,127.82
9/2/2022 16:00:00,155.81,270.21,256.06,160.32,127.51
9/6/2022 16:00:00,154.53,274.42,253.25,158.54,126.11
9/7/2022 16:00:00,155.96,283.7,258.09,160.39,129.48
9/8/2022 16:00:00,154.46,289.26,258.52,162.06,129.82
9/9/2022 16:00:00,157.37,299.68,264.46,169.15,133.27
9/12/2022 16:00:00,163.43,304.42,266.65,168.96,136.45
9/13/2022 16:00:00,153.84,292.13,251.99,153.13,126.82
9/14/2022 16:00:00,155.31,302.61,252.22,151.47,128.55
9/15/2022 16:00:00,152.37,303.75,245.38,149.55,126.28
9/16/2022 16:00:00,150.7,303.35,244.74,146.29,123.53
9/19/2022 16:00:00,154.48,309.07,244.52,148.02,124.66
9/20/2022 16:00:00,156.9,308.73,242.45,146.09,122.19
9/21/2022 16:00:00,153.72,300.8,238.95,142.12,118.54
9/22/2022 16:00:00,152.74,288.59,240.98,142.82,117.31
9/23/2022 16:00:00,150.43,275.33,237.92,140.41,113.78
9/26/2022 16:00:00,150.77,276.01,237.45,136.37,115.15
9/27/2022 16:00:00,151.76,282.94,236.41,134.4,114.41
9/28/2022 16:00:00,149.84,287.81,241.07,141.61,118.01
9/29/2022 16:00:00,142.48,268.21,237.5,136.41,114.8
9/30/2022 16:00:00,138.2,265.25,232.9,135.68,113
10/3/2022 16:00:00,142.45,242.4,240.74,138.61,115.88
10/4/2022 16:00:00,146.1,249.44,248.88,140.28,121.09
10/5/2022 16:00:00,146.4,240.81,249.2,138.98,120.95
10/6/2022 16:00:00,145.43,238.13,246.79,139.07,120.3
10/7/2022 16:00:00,140.09,223.07,234.24,133.45,114.56
10/10/2022 16:00:00,140.42,222.96,229.25,133.79,113.67
10/11/2022 16:00:00,138.98,216.5,225.41,128.54,112.21
10/12/2022 16:00:00,138.34,217.24,225.75,127.5,112.9
10/13/2022 16:00:00,142.99,221.72,234.24,130.29,112.53
10/14/2022 16:00:00,138.38,204.99,228.56,126.76,106.9
10/17/2022 16:00:00,142.41,219.35,237.53,134.04,113.79
10/18/2022 16:00:00,143.75,220.19,238.5,132.8,116.36
10/19/2022 16:00:00,143.86,222.04,236.48,133.23,115.07
10/20/2022 16:00:00,143.39,207.28,236.15,131.53,115.25
10/21/2022 16:00:00,147.27,214.44,242.12,130.01,119.32
10/24/2022 16:00:00,149.45,211.25,247.25,129.72,119.82
10/25/2022 16:00:00,152.34,222.42,250.66,137.51,120.6
10/26/2022 16:00:00,149.35,224.64,231.32,129.82,115.66
10/27/2022 16:00:00,144.8,225.09,226.75,97.94,110.96
10/28/2022 16:00:00,155.74,228.52,235.87,99.2,103.41
10/31/2022 16:00:00,153.34,227.54,232.13,93.16,102.44
11/1/2022 16:00:00,150.65,227.82,228.17,95.2,96.79
11/2/2022 16:00:00,145.03,214.98,220.1,90.54,92.12
11/3/2022 16:00:00,138.88,215.31,214.25,88.91,89.3
11/4/2022 16:00:00,138.38,207.47,221.39,90.79,90.98
11/7/2022 16:00:00,138.92,197.08,227.87,96.72,90.53
11/8/2022 16:00:00,139.5,191.3,228.87,96.47,89.98
11/9/2022 16:00:00,134.87,177.59,224.51,101.47,86.14
11/10/2022 16:00:00,146.87,190.72,242.98,111.87,96.63
11/11/2022 16:00:00,149.7,195.97,247.11,113.02,100.79
11/14/2022 16:00:00,148.28,190.95,241.55,114.22,98.49
11/15/2022 16:00:00,150.04,194.42,241.97,117.08,98.94
11/16/2022 16:00:00,148.79,186.92,241.73,113.23,97.12
11/17/2022 16:00:00,150.72,183.17,241.68,111.45,94.85
11/18/2022 16:00:00,151.29,180.19,241.22,112.05,94.14
11/21/2022 16:00:00,148.01,167.87,242.05,109.86,92.46
11/22/2022 16:00:00,150.18,169.91,245.03,111.44,93.2
11/23/2022 16:00:00,151.07,183.2,247.58,112.24,94.13
11/25/2022 13:05:00,148.11,182.86,247.49,111.41,93.41
11/28/2022 16:00:00,144.22,182.92,241.76,108.78,93.95
11/29/2022 16:00:00,141.17,180.83,240.33,109.46,92.42
11/30/2022 16:00:00,148.03,194.7,255.14,118.1,96.54
12/1/2022 16:00:00,148.31,194.7,254.69,120.44,95.5
12/2/2022 16:00:00,147.81,194.86,255.02,123.49,94.13
12/5/2022 16:00:00,146.63,182.45,250.2,122.43,91.01
12/6/2022 16:00:00,142.91,179.82,245.12,114.12,88.25
12/7/2022 16:00:00,140.94,174.04,244.37,113.93,88.46
12/8/2022 16:00:00,142.65,173.44,247.4,115.33,90.35
12/9/2022 16:00:00,142.16,179.05,245.42,115.9,89.09
12/12/2022 16:00:00,144.49,167.82,252.51,114.71,90.55
12/13/2022 16:00:00,145.47,160.95,256.92,120.15,92.49
12/14/2022 16:00:00,143.21,156.8,257.22,121.59,91.58
12/15/2022 16:00:00,136.5,157.67,249.01,116.15,88.45
12/16/2022 16:00:00,134.51,150.23,244.69,119.43,87.86
12/19/2022 16:00:00,132.37,149.87,240.45,114.48,84.92
12/20/2022 16:00:00,132.3,137.8,241.8,117.09,85.19
12/21/2022 16:00:00,135.45,137.57,244.43,119.76,86.77
12/22/2022 16:00:00,132.23,125.35,238.19,117.12,83.79
12/23/2022 16:00:00,131.86,123.15,238.73,118.04,85.25
12/27/2022 16:00:00,130.03,109.1,236.96,116.88,83.04
12/28/2022 16:00:00,126.04,112.71,234.53,115.62,81.82
12/29/2022 16:00:00,129.61,121.82,241.01,120.26,84.18
12/30/2022 16:00:00,129.93,123.18,239.82,120.34,84
1/3/2023 16:00:00,125.07,108.1,239.58,124.74,85.82
1/4/2023 16:00:00,126.36,113.64,229.1,127.37,85.14
1/5/2023 16:00:00,125.02,110.34,222.31,126.94,83.12
1/6/2023 16:00:00,129.62,113.06,224.93,130.02,86.08
1/9/2023 16:00:00,130.15,119.77,227.12,129.47,87.36
1/10/2023 16:00:00,130.73,118.85,228.85,132.99,89.87
1/11/2023 16:00:00,133.49,123.22,235.77,132.89,95.09
1/12/2023 16:00:00,133.41,123.56,238.51,136.71,95.27
1/13/2023 16:00:00,134.76,122.4,239.23,136.98,98.12
1/17/2023 16:00:00,135.94,131.49,240.35,135.36,96.05
1/18/2023 16:00:00,135.21,128.78,235.81,133.02,95.46
1/19/2023 16:00:00,135.27,127.17,231.93,136.15,93.68
1/20/2023 16:00:00,137.87,133.42,240.22,139.37,97.25
1/23/2023 16:00:00,141.11,143.75,242.58,143.27,97.52
1/24/2023 16:00:00,142.53,143.89,242.04,143.14,96.32
1/25/2023 16:00:00,141.86,144.43,240.61,141.5,97.18
1/26/2023 16:00:00,143.96,160.27,248,147.3,99.22
1/27/2023 16:00:00,145.93,177.9,248.16,151.74,102.24
1/30/2023 16:00:00,143,166.66,242.71,147.06,100.55
1/31/2023 16:00:00,144.29,173.22,247.81,148.97,103.13
2/1/2023 16:00:00,145.43,181.41,252.75,153.12,105.15
2/2/2023 16:00:00,150.82,188.27,264.6,188.77,112.91
2/3/2023 16:00:00,154.5,189.98,258.35,186.53,103.39
2/6/2023 16:00:00,151.73,194.76,256.77,186.06,102.18
2/7/2023 16:00:00,154.65,196.81,267.56,191.62,102.11
2/8/2023 16:00:00,151.92,201.29,266.73,183.43,100.05
2/9/2023 16:00:00,150.87,207.32,263.62,177.92,98.24
2/10/2023 16:00:00,151.01,196.89,263.1,174.15,97.61
2/13/2023 16:00:00,153.85,194.64,271.32,179.43,99.54
2/14/2023 16:00:00,153.2,209.25,272.17,179.48,99.7
2/15/2023 16:00:00,155.33,214.24,269.32,177.16,101.16
2/16/2023 16:00:00,153.71,202.04,262.15,172.44,98.15
2/17/2023 16:00:00,152.55,208.31,258.06,172.88,97.2
2/21/2023 16:00:00,148.48,197.37,252.67,172.08,94.58
2/22/2023 16:00:00,148.91,200.86,251.51,171.12,95.79
2/23/2023 16:00:00,149.4,202.07,254.77,172.04,95.82
2/24/2023 16:00:00,146.71,196.88,249.22,170.39,93.5
2/27/2023 16:00:00,147.92,207.63,250.16,169.54,93.76
2/28/2023 16:00:00,147.41,205.71,249.42,174.94,94.23
3/1/2023 16:00:00,145.31,202.77,246.27,173.42,92.17
3/2/2023 16:00:00,145.91,190.9,251.11,174.53,92.13
3/3/2023 16:00:00,151.03,197.79,255.29,185.25,94.9
3/6/2023 16:00:00,153.83,193.81,256.87,184.9,93.75
3/7/2023 16:00:00,151.6,187.71,254.15,184.51,93.55
3/8/2023 16:00:00,152.87,182,253.7,184.97,93.92
3/9/2023 16:00:00,150.59,172.92,252.32,181.69,92.25
3/10/2023 16:00:00,148.5,173.44,248.59,179.51,90.73
3/13/2023 16:00:00,150.47,174.48,253.92,180.9,92.43
3/14/2023 16:00:00,152.59,183.26,260.79,194.02,94.88
3/15/2023 16:00:00,152.99,180.45,265.44,197.75,96.2
3/16/2023 16:00:00,155.85,184.13,276.2,204.93,100.04
3/17/2023 16:00:00,155,180.13,279.43,195.61,98.95
3/20/2023 16:00:00,157.4,183.25,272.23,197.81,97.71
3/21/2023 16:00:00,159.28,197.58,273.78,202.16,100.61
3/22/2023 16:00:00,157.83,191.15,272.29,199.81,98.7
3/23/2023 16:00:00,158.93,192.22,277.66,204.28,98.71
3/24/2023 16:00:00,160.25,190.41,280.57,206.01,98.13
3/27/2023 16:00:00,158.28,191.81,276.38,202.84,98.04
3/28/2023 16:00:00,157.65,189.19,275.23,200.68,97.24
3/29/2023 16:00:00,160.77,193.88,280.51,205.35,100.25
3/30/2023 16:00:00,162.36,195.28,284.05,207.84,102
3/31/2023 16:00:00,164.9,207.46,288.3,211.94,103.29
4/3/2023 16:00:00,166.17,194.77,287.23,213.07,102.41
4/4/2023 16:00:00,165.63,192.58,287.18,214.72,103.95
4/5/2023 16:00:00,163.76,185.52,284.34,211.48,101.1
4/6/2023 16:00:00,164.66,185.06,291.6,216.1,102.06
4/10/2023 16:00:00,162.03,184.51,289.39,214.75,102.17
4/11/2023 16:00:00,160.8,186.79,282.83,213.85,99.92
4/12/2023 16:00:00,160.1,180.54,283.49,214,97.83
4/13/2023 16:00:00,165.56,185.9,289.84,220.35,102.4
4/14/2023 16:00:00,165.21,185,286.14,221.49,102.51
4/17/2023 16:00:00,165.23,187.04,288.8,218.86,102.74
4/18/2023 16:00:00,166.47,184.31,288.37,217.89,102.3
4/19/2023 16:00:00,167.63,180.59,288.45,215.7,104.3
4/20/2023 16:00:00,166.65,162.99,286.11,213.07,103.81
4/21/2023 16:00:00,165.02,165.08,285.76,212.89,106.96
4/24/2023 16:00:00,165.33,162.55,281.77,212.79,106.21
4/25/2023 16:00:00,163.77,160.67,275.42,207.55,102.57
4/26/2023 16:00:00,163.76,153.75,295.37,209.4,104.98
4/27/2023 16:00:00,168.41,160.19,304.83,238.56,109.82
4/28/2023 16:00:00,169.68,164.31,307.26,240.32,105.45
5/1/2023 16:00:00,169.59,161.83,305.56,243.18,102.05
5/2/2023 16:00:00,168.54,160.31,305.41,239.24,103.63
5/3/2023 16:00:00,167.45,160.61,304.4,237.03,103.65
5/4/2023 16:00:00,165.79,161.2,305.41,233.52,104
5/5/2023 16:00:00,173.57,170.06,310.65,232.78,105.66
5/8/2023 16:00:00,173.5,171.79,308.65,233.27,105.83
5/9/2023 16:00:00,171.77,169.15,307,233.37,106.62
5/10/2023 16:00:00,173.56,168.54,312.31,233.08,110.19
5/11/2023 16:00:00,173.75,172.08,310.11,235.79,112.18
5/12/2023 16:00:00,172.57,167.98,308.97,233.81,110.26
5/15/2023 16:00:00,172.07,166.35,309.46,238.86,111.2
5/16/2023 16:00:00,172.07,166.52,311.74,238.82,113.4
