,ISO3,year,ndvi_soybeanweighted
1088,BTN,1992,0.6813805505661737
1195,BTN,1993,0.7037129908970424
1302,BTN,1994,0.7047364491053989
1409,BTN,1995,0.6976262019929431
1516,BTN,1996,0.7010878079732259
1623,BTN,1997,0.6958939129057385
1730,BTN,1998,0.7029552031017485
1837,BTN,1999,0.7024747058323452
1944,BTN,2000,0.7046085214160737
2051,BTN,2001,0.6952311349386697
2158,BTN,2002,0.6958504408951645
2265,BTN,2003,0.6828684635371952
2372,BTN,2004,0.6848819284963085
2479,BTN,2005,0.690751476413601
2586,BTN,2006,0.6970889186649533
2693,BTN,2007,0.6974923987755409
2800,BTN,2008,0.6986779827076
2907,BTN,2009,0.6939886831765647
3014,BTN,2010,0.6813091876317584
3121,BTN,2011,0.6942556812999013
3228,BTN,2012,0.6833687601613475
3335,BTN,2013,0.6935416485014416
3442,BTN,2014,0.6903066640581403
3549,BTN,2015,0.7030391831170945
3656,BTN,2016,0.703428563799177
3763,BTN,2017,0.707925647917248
3870,BTN,2018,0.7034662744431268
3977,BTN,2019,0.7047842089335123
4084,BTN,2020,0.6783160267036502
4191,BTN,2021,0.7141196550641742
4298,BTN,2022,0.7103149188813709
10,BWA,1982,0.33808308256240116
117,BWA,1983,0.3196864447820755
224,BWA,1984,0.3196780179341634
331,BWA,1985,0.3162913681211926
438,BWA,1986,0.322742405573527
545,BWA,1987,0.31042187836056667
652,BWA,1988,0.3551394467126755
759,BWA,1989,0.3444399790990921
866,BWA,1990,0.32383065496172214
973,BWA,1991,0.3465095132191976
1080,BWA,1992,0.31431908616565524
1187,BWA,1993,0.32680432791936964
1294,BWA,1994,0.3223488060179211
1401,BWA,1995,0.3250564813159761
1508,BWA,1996,0.34836865960984004
1615,BWA,1997,0.35558167820885067
1722,BWA,1998,0.34526425052824483
1829,BWA,1999,0.3283436530885242
1936,BWA,2000,0.3669455448332287
2043,BWA,2001,0.36693482518458104
2150,BWA,2002,0.3348465325491769
2257,BWA,2003,0.3096629034189078
2364,BWA,2004,0.35327689068134016
2471,BWA,2005,0.3152904946463449
2578,BWA,2006,0.3817680347149189
2685,BWA,2007,0.32449866058014254
2792,BWA,2008,0.3462322295471862
2899,BWA,2009,0.36710348653269337
3006,BWA,2010,0.3963573080395896
3113,BWA,2011,0.370148077409346
3220,BWA,2012,0.33602305351508843
3327,BWA,2013,0.31496893919081914
3434,BWA,2014,0.372004848026094
3541,BWA,2015,0.3235690081460135
3648,BWA,2016,0.31372434943062916
3755,BWA,2017,0.3898206478300549
3862,BWA,2018,0.3419043011438279
3969,BWA,2019,0.32162300954546247
4076,BWA,2020,0.3835841967799083
4183,BWA,2021,0.39850698788960776
4290,BWA,2022,0.4138983086177281
29,CAF,1982,0.6222888011024111
136,CAF,1983,0.619838740394229
243,CAF,1984,0.6121064271472749
350,CAF,1985,0.6244231785365513
457,CAF,1986,0.6251217814854214
564,CAF,1987,0.626292548588344
671,CAF,1988,0.6221426079159692
778,CAF,1989,0.6344323728652228
885,CAF,1990,0.6339026440211705
992,CAF,1991,0.6190440868196033
1099,CAF,1992,0.6316314412071591
1206,CAF,1993,0.6325908406575521
1313,CAF,1994,0.6335283114115396
1420,CAF,1995,0.6371514790852865
1527,CAF,1996,0.6380170907520112
1634,CAF,1997,0.638294648670015
1741,CAF,1998,0.635072538829985
1848,CAF,1999,0.637349868774414
1955,CAF,2000,0.6394047015962147
2062,CAF,2001,0.6243543598887685
2169,CAF,2002,0.6251607900766225
2276,CAF,2003,0.6203004819429838
2383,CAF,2004,0.621029538835798
2490,CAF,2005,0.6301378522600446
2597,CAF,2006,0.6464705119709392
2704,CAF,2007,0.6471014857030177
2811,CAF,2008,0.6436717914958576
2918,CAF,2009,0.6498913133222979
3025,CAF,2010,0.5940470078483461
3132,CAF,2011,0.6402686212560633
3239,CAF,2012,0.6287636257632748
3346,CAF,2013,0.6513888219197591
3453,CAF,2014,0.6550404010954357
3560,CAF,2015,0.6492507589431036
3667,CAF,2016,0.645511349269322
3774,CAF,2017,0.6522780956086658
3881,CAF,2018,0.652483559926351
3988,CAF,2019,0.6572141144162134
4095,CAF,2020,0.5956235909341764
4202,CAF,2021,0.6608443113054547
4309,CAF,2022,0.6507857398986816
88,CHE,1982,0.46687738123394196
195,CHE,1983,0.47012573578244166
302,CHE,1984,0.4591542594092233
409,CHE,1985,0.4752509589422317
516,CHE,1986,0.47473768652053105
623,CHE,1987,0.4698072636013939
730,CHE,1988,0.4806079141525995
837,CHE,1989,0.5018938311168126
944,CHE,1990,0.504715975307283
1051,CHE,1991,0.48495779391697474
1158,CHE,1992,0.48775756581624347
1265,CHE,1993,0.48011623559679306
1372,CHE,1994,0.4922900089536394
1479,CHE,1995,0.4920485719045003
1586,CHE,1996,0.4926750629970006
1693,CHE,1997,0.5021946447917394
1800,CHE,1998,0.5001217415219261
1907,CHE,1999,0.48120084481012254
2014,CHE,2000,0.4969534811746506
2121,CHE,2001,0.48570928829318877
2228,CHE,2002,0.47596855033623
2335,CHE,2003,0.43405889601235864
2442,CHE,2004,0.4403714354798034
2549,CHE,2005,0.44069097064091606
2656,CHE,2006,0.4552762131114582
2763,CHE,2007,0.4917878530732878
2870,CHE,2008,0.459164709007347
2977,CHE,2009,0.4437576710418031
3084,CHE,2010,0.39013589374602786
3191,CHE,2011,0.490813718523298
3298,CHE,2012,0.4315359290196345
3405,CHE,2013,0.42457916025888354
3512,CHE,2014,0.49561828810828074
3619,CHE,2015,0.46496887132099696
3726,CHE,2016,0.48215154516129266
3833,CHE,2017,0.45614859926132933
3940,CHE,2018,0.4738978898638771
4047,CHE,2019,0.47272954223269503
4154,CHE,2020,0.4312537925944609
4261,CHE,2021,0.44844978718530565
4368,CHE,2022,0.48044386000860306
26,CHL,1982,0.41110352788652693
133,CHL,1983,0.4138197941098894
240,CHL,1984,0.40545824850173223
347,CHL,1985,0.4235016868228004
454,CHL,1986,0.4248107440585182
561,CHL,1987,0.4200891220456078
668,CHL,1988,0.4071373673393613
775,CHL,1989,0.4153884179705665
882,CHL,1990,0.4164103233246576
989,CHL,1991,0.4141180694216774
1096,CHL,1992,0.41981944025130497
1203,CHL,1993,0.4161715563819522
1310,CHL,1994,0.40881910442170644
1417,CHL,1995,0.4162301880064465
1524,CHL,1996,0.4168444078536261
1631,CHL,1997,0.41861224192664737
1738,CHL,1998,0.4123308551879156
1845,CHL,1999,0.40962611670721144
1952,CHL,2000,0.41407250204540436
2059,CHL,2001,0.4117613115415468
2166,CHL,2002,0.4106555223569765
2273,CHL,2003,0.40373712342650026
2380,CHL,2004,0.41313137385609383
2487,CHL,2005,0.4031681103129963
2594,CHL,2006,0.41192026067042087
2701,CHL,2007,0.3970113387055449
2808,CHL,2008,0.3991208760607374
2915,CHL,2009,0.40319287080031174
3022,CHL,2010,0.4038616782899887
3129,CHL,2011,0.4116617160839039
3236,CHL,2012,0.408139038505135
3343,CHL,2013,0.4163751922334944
3450,CHL,2014,0.4091630826677595
3557,CHL,2015,0.4054487006777809
3664,CHL,2016,0.42407082230704174
3771,CHL,2017,0.4206893388203212
3878,CHL,2018,0.4107098042170207
3985,CHL,2019,0.3915508742559524
4092,CHL,2020,0.38687145588978994
4199,CHL,2021,0.3986873014540899
4306,CHL,2022,0.39539256359281993
25,CHN,1982,0.3891185650598435
132,CHN,1983,0.3919291263761975
239,CHN,1984,0.3877324077969505
346,CHN,1985,0.3932005041213263
453,CHN,1986,0.39702490797496975
560,CHN,1987,0.3969555950164795
667,CHN,1988,0.39346376137506395
774,CHN,1989,0.3958308904738653
881,CHN,1990,0.40525753602527437
988,CHN,1991,0.3955699328467959
1095,CHN,1992,0.3981104610988072
1202,CHN,1993,0.3957598664419992
1309,CHN,1994,0.39879397937229705
1416,CHN,1995,0.40594501368204755
1523,CHN,1996,0.3982765041532971
1630,CHN,1997,0.40018460727873306
1737,CHN,1998,0.40325081580025807
1844,CHN,1999,0.3980062754494803
1951,CHN,2000,0.3975664022536505
2058,CHN,2001,0.3893068053696182
2165,CHN,2002,0.3909164357447362
2272,CHN,2003,0.3852407586233957
2379,CHN,2004,0.39386886219401934
2486,CHN,2005,0.39931597196138824
2593,CHN,2006,0.4059619470114237
2700,CHN,2007,0.42691425625308527
2807,CHN,2008,0.4236904359754627
2914,CHN,2009,0.41421790816757703
3021,CHN,2010,0.36698400733584446
3128,CHN,2011,0.406405278803228
3235,CHN,2012,0.4112777310884916
3342,CHN,2013,0.4133800089699881
3449,CHN,2014,0.42388140660240536
3556,CHN,2015,0.4268917765844436
3663,CHN,2016,0.42770112119402204
3770,CHN,2017,0.4345631623041062
3877,CHN,2018,0.42610926246643066
3984,CHN,2019,0.4334450057801746
4091,CHN,2020,0.3905765067990087
4198,CHN,2021,0.44074741799490796
4305,CHN,2022,0.43591408275422594
27,CMR,1982,0.5780352172851563
134,CMR,1983,0.5699733508882068
241,CMR,1984,0.5731264078049433
348,CMR,1985,0.5824354798453195
455,CMR,1986,0.5883902600606283
562,CMR,1987,0.5799359979175386
669,CMR,1988,0.5795442775544666
776,CMR,1989,0.5918002181280227
883,CMR,1990,0.5879312161036899
990,CMR,1991,0.5792657494317918
1097,CMR,1992,0.5884668927873884
1204,CMR,1993,0.5901321514674595
1311,CMR,1994,0.5906316817147391
1418,CMR,1995,0.592139107295445
1525,CMR,1996,0.593845474243164
1632,CMR,1997,0.593192217690604
1739,CMR,1998,0.5849267612638928
1846,CMR,1999,0.5890426221575056
1953,CMR,2000,0.5902799130394345
2060,CMR,2001,0.5751959257021054
2167,CMR,2002,0.5765741810222248
2274,CMR,2003,0.5762919073419257
2381,CMR,2004,0.5762001277378628
2488,CMR,2005,0.5862610669817243
2595,CMR,2006,0.5972220080029833
2702,CMR,2007,0.5978476842523931
2809,CMR,2008,0.5924206765981821
2916,CMR,2009,0.5989212825900905
3023,CMR,2010,0.5499261162167504
3130,CMR,2011,0.5981213625394382
3237,CMR,2012,0.5863987223866222
3344,CMR,2013,0.600413520631336
3451,CMR,2014,0.6004802850995745
3558,CMR,2015,0.5896631522405715
3665,CMR,2016,0.5892104390462239
3772,CMR,2017,0.5870156449817475
3879,CMR,2018,0.5949517658778599
3986,CMR,2019,0.6097017081124442
4093,CMR,2020,0.5496020846326812
4200,CMR,2021,0.5999905724298386
4307,CMR,2022,0.5953582921709333
23,COG,1982,0.5996543902442569
130,COG,1983,0.5984249816167923
237,COG,1984,0.5938102743966238
344,COG,1985,0.6109920859563919
451,COG,1986,0.6102003431774322
558,COG,1987,0.6071446629478818
665,COG,1988,0.6013335774739583
772,COG,1989,0.6100371916634696
879,COG,1990,0.6106235436939057
986,COG,1991,0.5917446586972192
1093,COG,1992,0.6017416765122187
1200,COG,1993,0.6047145480201358
1307,COG,1994,0.6029473083132789
1414,COG,1995,0.605064889998663
1521,COG,1996,0.6074201994396392
1628,COG,1997,0.6083832568214054
1735,COG,1998,0.6047900312514533
1842,COG,1999,0.6048049683343796
1949,COG,2000,0.602212458110991
2056,COG,2001,0.6018195438594609
2163,COG,2002,0.6042101777464479
2270,COG,2003,0.6079644314273374
2377,COG,2004,0.5957833785172347
2484,COG,2005,0.5992274542169257
2591,COG,2006,0.6038224009419535
2698,COG,2007,0.5979380997877854
2805,COG,2008,0.5940815713065011
2912,COG,2009,0.601205324613131
3019,COG,2010,0.5987058176918636
3126,COG,2011,0.6005913743239182
3233,COG,2012,0.6044181265359396
3340,COG,2013,0.6004653787158784
3447,COG,2014,0.6073638065883091
3554,COG,2015,0.6039298429943267
3661,COG,2016,0.6015635136195591
3768,COG,2017,0.6109672319321405
3875,COG,2018,0.6113505543300083
3982,COG,2019,0.6183036162966773
4089,COG,2020,0.6104652407349659
4196,COG,2021,0.6190623846508209
4303,COG,2022,0.6046171871366955
28,COL,1982,0.6897890915643601
135,COL,1983,0.6902203194754465
242,COL,1984,0.6882571015130906
349,COL,1985,0.6955585185459683
456,COL,1986,0.6966316317603701
563,COL,1987,0.6972635145641509
670,COL,1988,0.6910435409545899
777,COL,1989,0.7023404453822544
884,COL,1990,0.694040287562779
991,COL,1991,0.6842486797514417
1098,COL,1992,0.7002898904709589
1205,COL,1993,0.6975420310610816
1312,COL,1994,0.69162536802746
1419,COL,1995,0.6982305701119559
1526,COL,1996,0.7009190027146113
1633,COL,1997,0.6992576653616769
1740,COL,1998,0.6964825886317662
1847,COL,1999,0.6974981268019903
1954,COL,2000,0.6977817262922015
2061,COL,2001,0.6981717210706774
2168,COL,2002,0.6980752566830142
2275,COL,2003,0.693950667496566
2382,COL,2004,0.6969353741656292
2489,COL,2005,0.7030349510109031
2596,COL,2006,0.7055961364075377
2703,COL,2007,0.7009925573998755
2810,COL,2008,0.7011556966592978
2917,COL,2009,0.6978435595166552
3024,COL,2010,0.6980781276642329
3131,COL,2011,0.7091607334011204
3238,COL,2012,0.7029166189340444
3345,COL,2013,0.703963021777925
3452,COL,2014,0.6986533450172061
3559,COL,2015,0.696724207923526
3666,COL,2016,0.6989133013770694
3773,COL,2017,0.7178081810360863
3880,COL,2018,0.7081537995111374
3987,COL,2019,0.7026856544131324
4094,COL,2020,0.6935363507952008
4201,COL,2021,0.7155015709286645
4308,COL,2022,0.7117807032267253
1,DZA,1982,0.27401813300450645
108,DZA,1983,0.2747608361017136
215,DZA,1984,0.27363732236907595
322,DZA,1985,0.27816373392513816
429,DZA,1986,0.2863261051405044
536,DZA,1987,0.28302862347875324
643,DZA,1988,0.2713510348683312
750,DZA,1989,0.2771200468426659
857,DZA,1990,0.2787533282779512
964,DZA,1991,0.2918311861129034
1071,DZA,1992,0.27999169452985134
1178,DZA,1993,0.27632791099094206
1285,DZA,1994,0.28286964651516505
1392,DZA,1995,0.27634860383896603
1499,DZA,1996,0.28620219733601526
1606,DZA,1997,0.27576193549519495
1713,DZA,1998,0.2899385182403383
1820,DZA,1999,0.2730457949524834
1927,DZA,2000,0.27042327807063143
2034,DZA,2001,0.2792602634534731
2141,DZA,2002,0.27199930191040034
2248,DZA,2003,0.27995689452873485
2355,DZA,2004,0.3002648522513254
2462,DZA,2005,0.2696159868240357
2569,DZA,2006,0.2657178430871649
2676,DZA,2007,0.272365300660605
2783,DZA,2008,0.27168522290869074
2890,DZA,2009,0.30192446371225207
2997,DZA,2010,0.2991551313551645
3104,DZA,2011,0.29250028713980875
3211,DZA,2012,0.29454262377141593
3318,DZA,2013,0.29858182549476625
3425,DZA,2014,0.2891479503654299
3532,DZA,2015,0.2805937013171968
3639,DZA,2016,0.26981020513035003
3746,DZA,2017,0.26263241841679524
3853,DZA,2018,0.3077919851484753
3960,DZA,2019,0.2948421973273867
4067,DZA,2020,0.29488999080657957
4174,DZA,2021,0.2578059839521135
4281,DZA,2022,0.26076987000874113
30,ECU,1982,0.6512356874375116
137,ECU,1983,0.6619653872535343
244,ECU,1984,0.653103643871489
351,ECU,1985,0.6531946736290342
458,ECU,1986,0.6571855822971889
565,ECU,1987,0.6640876880827404
672,ECU,1988,0.6509225096929642
779,ECU,1989,0.6586503524780274
886,ECU,1990,0.6461127786182221
993,ECU,1991,0.6437753935314361
1100,ECU,1992,0.6613055590674991
1207,ECU,1993,0.6488517534165156
1314,ECU,1994,0.6554493212018695
1421,ECU,1995,0.6531131807963053
1528,ECU,1996,0.6528430475507464
1635,ECU,1997,0.6663266132899692
1742,ECU,1998,0.6616896344139462
1849,ECU,1999,0.6464095593407041
1956,ECU,2000,0.6567992711748395
2063,ECU,2001,0.6603027492984311
2170,ECU,2002,0.6598455880972056
2277,ECU,2003,0.6691447608025519
2384,ECU,2004,0.6653600037962526
2491,ECU,2005,0.6523452421754271
2598,ECU,2006,0.6604287936032474
2705,ECU,2007,0.6663968108460143
2812,ECU,2008,0.6690444587456
2919,ECU,2009,0.6526476143637856
3026,ECU,2010,0.658448490687779
3133,ECU,2011,0.6586393288413246
3240,ECU,2012,0.6612961720896291
3347,ECU,2013,0.6627206707908994
3454,ECU,2014,0.6670327035813104
3561,ECU,2015,0.6759885809762137
3668,ECU,2016,0.6665946288335891
3775,ECU,2017,0.678632984161377
3882,ECU,2018,0.6650684841700962
3989,ECU,2019,0.6732552582877023
4096,ECU,2020,0.6773397914341518
4203,ECU,2021,0.6769922065734864
4310,ECU,2022,0.6691629008338565
31,EGY,1982,0.3783616214593251
138,EGY,1983,0.3774663595755895
245,EGY,1984,0.37897212939602987
352,EGY,1985,0.379020035919689
459,EGY,1986,0.38438903694493426
566,EGY,1987,0.38248028647331966
673,EGY,1988,0.38098709490753363
780,EGY,1989,0.38581222906566803
887,EGY,1990,0.3865763290439333
994,EGY,1991,0.38171150017919997
1101,EGY,1992,0.3839161954664049
1208,EGY,1993,0.38515328638326546
1315,EGY,1994,0.3864364374535424
1422,EGY,1995,0.3862352775732676
1529,EGY,1996,0.3874401091904867
1636,EGY,1997,0.3886875649009432
1743,EGY,1998,0.3875879588638033
1850,EGY,1999,0.38749801984855103
1957,EGY,2000,0.3830371713184175
2064,EGY,2001,0.39028027968878276
2171,EGY,2002,0.39118634845398287
2278,EGY,2003,0.3858409367760459
2385,EGY,2004,0.38081914204293554
2492,EGY,2005,0.3768748806230315
2599,EGY,2006,0.3821385296203278
2706,EGY,2007,0.388445482138749
2813,EGY,2008,0.38364854900129547
2920,EGY,2009,0.37338757466221906
3027,EGY,2010,0.3896820370658996
3134,EGY,2011,0.3814726363538386
3241,EGY,2012,0.39218516008146515
3348,EGY,2013,0.3805890903416134
3455,EGY,2014,0.38066626932507475
3562,EGY,2015,0.3802987933613005
3669,EGY,2016,0.37216318167391277
3776,EGY,2017,0.3796593641326541
3883,EGY,2018,0.3759241707324982
3990,EGY,2019,0.38500798426355637
4097,EGY,2020,0.411285939581254
4204,EGY,2021,0.37422179887975965
4311,EGY,2022,0.37794450158164616
33,ERI,1982,0.21782087802886962
140,ERI,1983,0.21664971347082232
247,ERI,1984,0.2075125820523217
354,ERI,1985,0.21263537325177878
461,ERI,1986,0.21971328403836204
568,ERI,1987,0.21513711293538412
675,ERI,1988,0.22082129401252382
782,ERI,1989,0.22194913142068046
889,ERI,1990,0.21195477767217727
996,ERI,1991,0.20333993811834428
1103,ERI,1992,0.21647139653705413
1210,ERI,1993,0.21895237609318324
1317,ERI,1994,0.234498609043303
1424,ERI,1995,0.23291095134190148
1531,ERI,1996,0.2234565158117385
1638,ERI,1997,0.226966122400193
1745,ERI,1998,0.23047556432088218
1852,ERI,1999,0.22967790108635314
1959,ERI,2000,0.21872232228233696
2066,ERI,2001,0.2303523059048495
2173,ERI,2002,0.22191637638637
2280,ERI,2003,0.22910433134141864
2387,ERI,2004,0.21480022769969898
2494,ERI,2005,0.2169880250784067
2601,ERI,2006,0.23166385441036016
2708,ERI,2007,0.25754141746772513
2815,ERI,2008,0.23790426069825557
2922,ERI,2009,0.22705727279579246
3029,ERI,2010,0.2229047477964371
3136,ERI,2011,0.2263024554829021
3243,ERI,2012,0.22601440983028204
3350,ERI,2013,0.22125514039539151
3457,ERI,2014,0.23545444352286202
3564,ERI,2015,0.21062390241168794
3671,ERI,2016,0.22879995318821497
3778,ERI,2017,0.22262982550121485
3885,ERI,2018,0.22777574157714844
3992,ERI,2019,0.25080813830239435
4099,ERI,2020,0.23360268007807372
4206,ERI,2021,0.25040649205162413
4313,ERI,2022,0.26112223874954954
84,ESP,1982,0.36456831378028504
191,ESP,1983,0.36199625451224193
298,ESP,1984,0.36778525815691265
405,ESP,1985,0.368644096556164
512,ESP,1986,0.37739779826572967
619,ESP,1987,0.3776403719584147
726,ESP,1988,0.38150999577840167
833,ESP,1989,0.3726347708929153
940,ESP,1990,0.3828446264721098
1047,ESP,1991,0.3813607691810245
1154,ESP,1992,0.37184967313494
1261,ESP,1993,0.37182662146432055
1368,ESP,1994,0.37591676312401184
1475,ESP,1995,0.3683988674708775
1582,ESP,1996,0.38812179783412387
1689,ESP,1997,0.3831556507292248
1796,ESP,1998,0.3876993219284784
1903,ESP,1999,0.373133955637614
2010,ESP,2000,0.38216040402367
2117,ESP,2001,0.3932481563693875
2224,ESP,2002,0.39097466856568724
2331,ESP,2003,0.4001774421105018
2438,ESP,2004,0.4037013625260238
2545,ESP,2005,0.3569419370378767
2652,ESP,2006,0.3875577149443574
2759,ESP,2007,0.3919687739780971
2866,ESP,2008,0.38046123496254725
2973,ESP,2009,0.36521712720263133
3080,ESP,2010,0.39009601060170973
3187,ESP,2011,0.39151429849142555
3294,ESP,2012,0.37901045763623586
3401,ESP,2013,0.4118374270484561
3508,ESP,2014,0.39561355209350585
3615,ESP,2015,0.3941303589230492
3722,ESP,2016,0.4050878321329753
3829,ESP,2017,0.38018220247541157
3936,ESP,2018,0.3999621066138858
4043,ESP,2019,0.38712796547299344
4150,ESP,2020,0.4175424443092667
4257,ESP,2021,0.4096598289126442
4364,ESP,2022,0.39298421405610584
35,ETH,1982,0.41653530393327987
142,ETH,1983,0.42078788521176297
249,ETH,1984,0.40350613875616165
356,ETH,1985,0.4177317119780041
463,ETH,1986,0.42399759419759114
570,ETH,1987,0.42314977863856723
677,ETH,1988,0.41245169448852537
784,ETH,1989,0.42555124755132767
891,ETH,1990,0.4218411134992327
998,ETH,1991,0.40468989127022875
1105,ETH,1992,0.41132642764136906
1212,ETH,1993,0.4199701988583519
1319,ETH,1994,0.42034115655081616
1426,ETH,1995,0.4218250285557338
1533,ETH,1996,0.4265535999479748
1640,ETH,1997,0.42573717662266325
1747,ETH,1998,0.43176303663707916
1854,ETH,1999,0.4181589141119094
1961,ETH,2000,0.4186822824024019
2068,ETH,2001,0.42380090097280654
2175,ETH,2002,0.41029012575254337
2282,ETH,2003,0.41617062193482784
2389,ETH,2004,0.4167538774092119
2496,ETH,2005,0.4263954910446
2603,ETH,2006,0.4381394311255151
2710,ETH,2007,0.4460726633595896
2817,ETH,2008,0.4235813064575195
2924,ETH,2009,0.41512983586237984
3031,ETH,2010,0.40837804642934644
3138,ETH,2011,0.42375256699782154
3245,ETH,2012,0.4098848715981284
3352,ETH,2013,0.42870386105492003
3459,ETH,2014,0.4339148236229306
3566,ETH,2015,0.40887576248532254
3673,ETH,2016,0.42670915095011397
3780,ETH,2017,0.4198134444100516
3887,ETH,2018,0.4321248697553362
3994,ETH,2019,0.4414777210780553
4101,ETH,2020,0.41308877435251445
4208,ETH,2021,0.4314400812784831
4315,ETH,2022,0.4183442982264928
36,FRA,1982,0.5128272080194383
143,FRA,1983,0.5079368195306687
250,FRA,1984,0.5021877628508068
357,FRA,1985,0.5086897584824335
464,FRA,1986,0.5076950790768577
571,FRA,1987,0.5135488766261509
678,FRA,1988,0.5168047781444731
785,FRA,1989,0.516946160089402
892,FRA,1990,0.5250099089486259
999,FRA,1991,0.5177474486941382
1106,FRA,1992,0.5225010699317569
1213,FRA,1993,0.5170301163083032
1320,FRA,1994,0.5204326424371628
1427,FRA,1995,0.5339588390531994
1534,FRA,1996,0.5310130130222867
1641,FRA,1997,0.5327604722522553
1748,FRA,1998,0.5324965702238538
1855,FRA,1999,0.52607783526466
1962,FRA,2000,0.530806034996396
2069,FRA,2001,0.5327964594914363
2176,FRA,2002,0.5306019743196257
2283,FRA,2003,0.5090130600143264
2390,FRA,2004,0.536895016345349
2497,FRA,2005,0.5304665689992382
2604,FRA,2006,0.5391865874908783
2711,FRA,2007,0.5474166997553228
2818,FRA,2008,0.5334575515579392
2925,FRA,2009,0.5164640507960058
3032,FRA,2010,0.5071516715155707
3139,FRA,2011,0.5411845932845231
3246,FRA,2012,0.5347664753002125
3353,FRA,2013,0.543116999853225
3460,FRA,2014,0.5588415592738559
3567,FRA,2015,0.5519334798540387
3674,FRA,2016,0.5565134693327405
3781,FRA,2017,0.5434810494922456
3888,FRA,2018,0.5413804882594517
3995,FRA,2019,0.5490825576782227
4102,FRA,2020,0.5203888360031512
4209,FRA,2021,0.5580429313296363
4316,FRA,2022,0.5413798873538063
37,GAB,1982,0.6598590018862769
144,GAB,1983,0.6592537696475074
251,GAB,1984,0.663442378452846
358,GAB,1985,0.6790310886928013
465,GAB,1986,0.6763151733761742
572,GAB,1987,0.6736044344220843
679,GAB,1988,0.6727156996954056
786,GAB,1989,0.6766837768554688
893,GAB,1990,0.6720508137657529
1000,GAB,1991,0.6557489220755441
1107,GAB,1992,0.6633610881623767
1214,GAB,1993,0.675305219922747
1321,GAB,1994,0.6699388714744932
1428,GAB,1995,0.6700294263930547
1535,GAB,1996,0.6747664740426199
1642,GAB,1997,0.6701597566150483
1749,GAB,1998,0.6691982163928804
1856,GAB,1999,0.6712061099097842
1963,GAB,2000,0.6747735043480283
2070,GAB,2001,0.665492408500923
2177,GAB,2002,0.6686426458673164
2284,GAB,2003,0.6700050954294728
2391,GAB,2004,0.6656043543553615
2498,GAB,2005,0.6649940202314775
2605,GAB,2006,0.6694482193831559
2712,GAB,2007,0.6638465064750922
2819,GAB,2008,0.6644983886048034
2926,GAB,2009,0.6699807100400821
3033,GAB,2010,0.6487134512038458
3140,GAB,2011,0.6642509493985019
3247,GAB,2012,0.6663737075302627
3354,GAB,2013,0.6671030851091657
3461,GAB,2014,0.669188733055478
3568,GAB,2015,0.6665842953636533
3675,GAB,2016,0.6616956405639648
3782,GAB,2017,0.6758749843779065
3889,GAB,2018,0.6671720319475446
3996,GAB,2019,0.6825228053501674
4103,GAB,2020,0.6701164894424567
4210,GAB,2021,0.6810792634146554
4317,GAB,2022,0.6711701529366629
38,GEO,1982,0.4315022031239101
145,GEO,1983,0.43673691445305235
252,GEO,1984,0.42029137525104343
359,GEO,1985,0.44053719002859937
466,GEO,1986,0.4356089947564261
573,GEO,1987,0.43480584353492374
680,GEO,1988,0.4374132495153518
787,GEO,1989,0.4434141875675746
894,GEO,1990,0.45334458065032956
1001,GEO,1991,0.43978649271102177
1108,GEO,1992,0.44657857390812467
1215,GEO,1993,0.4481320625486828
1322,GEO,1994,0.4525001381465367
1429,GEO,1995,0.46473654751550586
1536,GEO,1996,0.4583407084147136
1643,GEO,1997,0.46135109824226017
1750,GEO,1998,0.4578474203291394
1857,GEO,1999,0.4612242224557059
1964,GEO,2000,0.4531006524222238
2071,GEO,2001,0.44057686065841506
2178,GEO,2002,0.4385892654670464
2285,GEO,2003,0.40560962939000395
2392,GEO,2004,0.42524324245243283
2499,GEO,2005,0.4443870259379292
2606,GEO,2006,0.4478848141680707
2713,GEO,2007,0.4440665474776383
2820,GEO,2008,0.44158089109567494
2927,GEO,2009,0.4533524064912901
3034,GEO,2010,0.3959334171537369
3141,GEO,2011,0.42691093423864346
3248,GEO,2012,0.41896261562881887
3355,GEO,2013,0.44353306002843945
3462,GEO,2014,0.4382120914459228
3569,GEO,2015,0.46053194890703475
3676,GEO,2016,0.45386914339519685
3783,GEO,2017,0.4316248885336377
3890,GEO,2018,0.47830301398322694
3997,GEO,2019,0.44807812236604233
4104,GEO,2020,0.37606746756729964
4211,GEO,2021,0.4519871814364479
4318,GEO,2022,0.43390531172071184
32,GNQ,1982,0.7008756288800921
139,GNQ,1983,0.6986971704392206
246,GNQ,1984,0.7038995237804595
353,GNQ,1985,0.7269185006277902
460,GNQ,1986,0.7240464335850307
567,GNQ,1987,0.7211761888776507
674,GNQ,1988,0.7160071578252883
781,GNQ,1989,0.7231712544759115
888,GNQ,1990,0.7164590523129418
995,GNQ,1991,0.6977571302141462
1102,GNQ,1992,0.7055762601579938
1209,GNQ,1993,0.7181473257882254
1316,GNQ,1994,0.7167940506708054
1423,GNQ,1995,0.7161818829491025
1530,GNQ,1996,0.7169860051472983
1637,GNQ,1997,0.7181186963035947
1744,GNQ,1998,0.716949837457566
1851,GNQ,1999,0.717465689159575
1958,GNQ,2000,0.7206890803745816
2065,GNQ,2001,0.7055620740953383
2172,GNQ,2002,0.7161666088733044
2279,GNQ,2003,0.7058356571407108
2386,GNQ,2004,0.7077078500265603
