" Monthly averaged odata for station ALT       
"
""
" /data/instrument/database_active//curves///alto_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
2009, 12,        0, 2009.9562,   -99.99,     0.00,    -474.35,  -462.33,    -474.35,  -462.33
2010,  1,        0, 2010.0411,   -99.99,     0.00,    -493.54,  -464.35,    -493.54,  -464.35
2010,  2,        0, 2010.1260,  -501.75,  -460.18,    -508.03,  -466.46,    -501.75,  -460.18
2010,  3,        0, 2010.2027,  -510.95,  -460.94,    -518.44,  -468.43,    -510.95,  -460.94
2010,  4,        0, 2010.2877,  -523.10,  -470.41,    -523.33,  -470.65,    -523.10,  -470.41
2010,  5,        0, 2010.3699,  -519.89,  -475.66,    -517.04,  -472.81,    -519.89,  -475.66
2010,  6,        0, 2010.4548,  -500.85,  -488.20,    -487.66,  -475.01,    -500.85,  -488.20
2010,  7,        0, 2010.5370,  -444.08,  -481.82,    -439.34,  -477.08,    -444.08,  -481.82
2010,  8,        0, 2010.6219,  -407.58,  -481.87,    -404.86,  -479.15,    -407.58,  -481.87
2010,  9,        0, 2010.7068,  -417.35,  -487.64,    -410.85,  -481.14,    -417.35,  -487.64
2010, 10,        0, 2010.7890,  -440.65,  -484.08,    -439.56,  -482.99,    -440.65,  -484.08
2010, 11,        0, 2010.8740,  -475.63,  -488.33,    -472.15,  -484.85,    -475.63,  -488.33
2010, 12,        0, 2010.9562,  -487.28,  -475.25,    -498.64,  -486.62,    -487.28,  -475.25
2011,  1,        0, 2011.0411,  -513.79,  -484.60,    -517.62,  -488.43,    -513.79,  -484.60
2011,  2,        0, 2011.1260,  -530.04,  -488.47,    -531.82,  -490.24,    -530.04,  -488.47
2011,  3,        0, 2011.2027,  -541.63,  -491.62,    -541.90,  -491.89,    -541.63,  -491.62
2011,  4,        0, 2011.2877,  -551.32,  -498.64,    -546.39,  -493.71,    -551.32,  -498.64
2011,  5,        0, 2011.3699,  -537.49,  -493.26,    -539.71,  -495.48,    -537.49,  -493.26
2011,  6,        0, 2011.4548,  -507.72,  -495.07,    -509.97,  -497.32,    -507.72,  -495.07
2011,  7,        0, 2011.5370,  -465.43,  -503.17,    -461.37,  -499.12,    -465.43,  -503.17
2011,  8,        0, 2011.6219,  -417.77,  -492.06,    -426.72,  -501.01,    -417.77,  -492.06
2011,  9,        0, 2011.7068,  -426.75,  -497.04,    -432.64,  -502.93,    -426.75,  -497.04
2011, 10,        0, 2011.7890,  -459.71,  -503.14,    -461.39,  -504.82,    -459.71,  -503.14
2011, 11,        0, 2011.8740,  -502.25,  -514.95,    -494.07,  -506.77,    -502.25,  -514.95
2011, 12,        0, 2011.9562,  -526.43,  -514.41,    -520.66,  -508.64,    -526.43,  -514.41
2012,  1,        0, 2012.0410,  -551.95,  -522.78,    -539.69,  -510.52,    -551.95,  -522.78
2012,  2,        0, 2012.1257,  -555.26,  -513.73,    -553.90,  -512.37,    -555.26,  -513.73
2012,  3,        0, 2012.2049,  -562.42,  -512.23,    -564.27,  -514.08,    -562.42,  -512.23
2012,  4,        0, 2012.2896,  -575.96,  -523.33,    -568.54,  -515.91,    -575.96,  -523.33
2012,  5,        0, 2012.3716,  -561.31,  -517.44,    -561.57,  -517.70,    -561.31,  -517.44
2012,  6,        0, 2012.4563,  -500.78,  -488.93,    -531.45,  -519.60,    -500.78,  -488.93
2012,  7,        0, 2012.5383,  -479.16,  -517.68,    -483.00,  -521.52,    -479.16,  -517.68
2012,  8,        0, 2012.6230,  -446.41,  -520.89,    -449.10,  -523.58,    -446.41,  -520.89
2012,  9,        0, 2012.7077,  -456.95,  -527.04,    -455.65,  -525.74,    -456.95,  -527.04
2012, 10,        0, 2012.7896,  -488.81,  -532.03,    -484.67,  -527.88,    -488.81,  -532.03
2012, 11,        0, 2012.8743,  -515.47,  -528.05,    -517.58,  -530.16,    -515.47,  -528.05
2012, 12,        0, 2012.9563,  -542.60,  -530.54,    -544.48,  -532.42,    -542.60,  -530.54
2013,  1,        0, 2013.0411,  -566.18,  -536.99,    -564.00,  -534.81,    -566.18,  -536.99
2013,  2,        0, 2013.1260,  -577.07,  -535.50,    -578.81,  -537.24,    -577.07,  -535.50
2013,  3,        0, 2013.2027,  -584.37,  -534.35,    -589.49,  -539.47,    -584.37,  -534.35
2013,  4,        0, 2013.2877,  -589.09,  -536.41,    -594.67,  -541.98,    -589.09,  -536.41
2013,  5,        0, 2013.3699,  -592.04,  -547.80,    -588.67,  -544.43,    -592.04,  -547.80
2013,  6,        0, 2013.4548,  -557.05,  -544.39,    -559.62,  -546.97,    -557.05,  -544.39
2013,  7,        0, 2013.5370,  -515.85,  -553.59,    -511.66,  -549.40,    -515.85,  -553.59
2013,  8,        0, 2013.6219,  -477.29,  -551.58,    -477.60,  -551.89,    -477.29,  -551.58
2013,  9,        0, 2013.7068,  -482.83,  -553.12,    -484.05,  -554.33,    -482.83,  -553.12
2013, 10,        0, 2013.7890,  -515.80,  -559.23,    -513.22,  -556.65,    -515.80,  -559.23
2013, 11,        0, 2013.8740,  -552.57,  -565.27,    -546.28,  -558.98,    -552.57,  -565.27
2013, 12,        0, 2013.9562,  -571.64,  -559.62,    -573.18,  -561.16,    -571.64,  -559.62
2014,  1,        0, 2014.0411,  -589.42,  -560.23,    -592.52,  -563.33,    -589.42,  -560.23
2014,  2,        0, 2014.1260,  -605.14,  -563.56,    -607.01,  -565.43,    -605.14,  -563.56
2014,  3,        0, 2014.2027,  -635.36,  -585.34,    -617.27,  -567.25,    -635.36,  -585.34
2014,  4,        0, 2014.2877,  -619.59,  -566.91,    -621.86,  -569.18,    -619.59,  -566.91
2014,  5,        0, 2014.3699,  -613.75,  -569.52,    -615.20,  -570.96,    -613.75,  -569.52
2014,  6,        0, 2014.4548,  -589.63,  -576.98,    -585.40,  -572.75,    -589.63,  -576.98
2014,  7,        0, 2014.5370,  -539.01,  -576.75,    -536.68,  -574.43,    -539.01,  -576.75
2014,  8,        0, 2014.6219,  -497.63,  -571.92,    -501.86,  -576.15,    -497.63,  -571.92
2014,  9,        0, 2014.7068,  -491.50,  -561.78,    -507.58,  -577.87,    -491.50,  -561.78
2014, 10,        0, 2014.7890,  -531.99,  -575.42,    -536.14,  -579.57,    -531.99,  -575.42
2014, 11,        0, 2014.8740,  -559.09,  -571.79,    -568.66,  -581.36,    -559.09,  -571.79
2014, 12,        0, 2014.9562,  -600.60,  -588.58,    -595.14,  -583.12,    -600.60,  -588.58
2015,  1,        0, 2015.0411,  -614.54,  -585.35,    -614.15,  -584.97,    -614.54,  -585.35
2015,  2,        0, 2015.1260,  -632.34,  -590.77,    -628.40,  -586.82,    -632.34,  -590.77
2015,  3,        0, 2015.2027,  -646.60,  -596.59,    -638.53,  -588.51,    -646.60,  -596.59
2015,  4,        0, 2015.2877,  -637.94,  -585.26,    -643.06,  -590.38,    -637.94,  -585.26
2015,  5,        0, 2015.3699,  -638.47,  -594.23,    -636.44,  -592.20,    -638.47,  -594.23
2015,  6,        0, 2015.4548,  -601.75,  -589.10,    -606.76,  -594.11,    -601.75,  -589.10
2015,  7,        0, 2015.5370,  -558.44,  -596.18,    -558.23,  -595.97,    -558.44,  -596.18
2015,  8,        0, 2015.6219,  -521.79,  -596.08,    -523.64,  -597.93,    -521.79,  -596.08
2015,  9,        0, 2015.7068,  -527.36,  -597.64,    -529.64,  -599.93,    -527.36,  -597.64
2015, 10,        0, 2015.7890,  -559.97,  -603.40,    -558.47,  -601.90,    -559.97,  -603.40
2015, 11,        0, 2015.8740,  -596.86,  -609.55,    -591.28,  -603.98,    -596.86,  -609.55
2015, 12,        0, 2015.9562,  -616.49,  -604.47,    -618.05,  -606.03,    -616.49,  -604.47
2016,  1,        0, 2016.0410,  -636.19,  -607.02,    -637.37,  -608.20,    -636.19,  -607.02
2016,  2,        0, 2016.1257,  -657.59,  -616.06,    -651.97,  -610.44,    -657.59,  -616.06
2016,  3,        0, 2016.2049,  -659.92,  -609.74,    -662.79,  -612.60,    -659.92,  -609.74
2016,  4,        0, 2016.2896,  -670.09,  -617.45,    -667.63,  -614.99,    -670.09,  -617.45
2016,  5,        0, 2016.3716,  -657.14,  -613.27,    -661.28,  -617.41,    -657.14,  -613.27
2016,  6,        0, 2016.4563,  -621.12,  -609.28,    -631.86,  -620.02,    -621.12,  -609.28
2016,  7,        0, 2016.5383,  -579.60,  -618.12,    -584.14,  -622.65,    -579.60,  -618.12
2016,  8,        0, 2016.6230,  -549.63,  -624.11,    -551.00,  -625.48,    -549.63,  -624.11
2016,  9,        0, 2016.7077,  -551.32,  -621.41,    -558.29,  -628.38,    -551.32,  -621.41
2016, 10,        0, 2016.7896,  -587.02,  -630.23,    -588.01,  -631.23,    -587.02,  -630.23
2016, 11,        0, 2016.8743,  -623.37,  -635.96,    -621.59,  -634.17,    -623.37,  -635.96
2016, 12,        0, 2016.9563,  -652.59,  -640.53,    -649.04,  -636.99,    -652.59,  -640.53
2017,  1,        0, 2017.0411,  -677.19,  -648.01,    -669.01,  -639.82,    -677.19,  -648.01
2017,  2,        0, 2017.1260,  -688.75,  -647.17,    -684.13,  -642.55,    -688.75,  -647.17
2017,  3,        0, 2017.2027,  -699.53,  -649.51,    -694.93,  -644.91,    -699.53,  -649.51
2017,  4,        0, 2017.2877,  -703.71,  -651.02,    -700.07,  -647.39,    -703.71,  -651.02
2017,  5,        0, 2017.3699,  -699.36,  -655.12,    -693.89,  -649.65,    -699.36,  -655.12
2017,  6,        0, 2017.4548,  -671.05,  -658.40,    -664.53,  -651.88,    -671.05,  -658.40
2017,  7,        0, 2017.5370,  -612.01,  -649.75,    -616.18,  -653.93,    -612.01,  -649.75
2017,  8,        0, 2017.6219,  -577.69,  -651.98,    -581.68,  -655.97,    -577.69,  -651.98
2017,  9,        0, 2017.7068,  -578.72,  -649.00,    -587.68,  -657.97,    -578.72,  -649.00
2017, 10,        0, 2017.7890,  -615.97,  -659.40,    -616.44,  -659.87,    -615.97,  -659.40
2017, 11,        0, 2017.8740,  -642.61,  -655.31,    -649.11,  -661.81,    -642.61,  -655.31
2017, 12,        0, 2017.9562,  -672.44,  -660.42,    -675.69,  -663.67,    -672.44,  -660.42
2018,  1,        0, 2018.0411,  -704.17,  -674.98,    -694.74,  -665.55,    -704.17,  -674.98
2018,  2,        0, 2018.1260,  -715.30,  -673.73,    -708.96,  -667.38,    -715.30,  -673.73
2018,  3,        0, 2018.2027,  -723.71,  -673.69,    -719.00,  -668.98,    -723.71,  -673.69
2018,  4,        0, 2018.2877,  -729.41,  -676.72,    -723.38,  -670.70,    -729.41,  -676.72
2018,  5,        0, 2018.3699,  -720.37,  -676.14,    -716.57,  -672.33,    -720.37,  -676.14
2018,  6,        0, 2018.4548,  -685.35,  -672.70,    -686.67,  -674.02,    -685.35,  -672.70
2018,  7,        0, 2018.5370,  -630.50,  -668.25,    -637.94,  -675.68,    -630.50,  -668.25
2018,  8,        0, 2018.6219,  -596.28,  -670.57,    -603.19,  -677.48,    -596.28,  -670.57
2018,  9,        0, 2018.7068,  -607.81,  -678.10,    -609.07,  -679.35,    -607.81,  -678.10
2018, 10,        0, 2018.7890,  -634.26,  -677.68,    -637.84,  -681.27,    -634.26,  -677.68
2018, 11,        0, 2018.8740,  -668.12,  -680.81,    -670.64,  -683.34,    -668.12,  -680.81
2018, 12,        0, 2018.9562,  -700.48,  -688.45,    -697.45,  -685.43,    -700.48,  -688.45
2019,  1,        0, 2019.0411,  -714.03,  -684.84,    -716.85,  -687.66,    -714.03,  -684.84
2019,  2,        0, 2019.1260,  -735.82,  -694.25,    -731.55,  -689.98,    -735.82,  -694.25
2019,  3,        0, 2019.2027,  -749.86,  -699.85,    -742.14,  -692.12,    -749.86,  -699.85
2019,  4,        0, 2019.2877,  -738.05,  -685.37,    -747.23,  -694.55,    -738.05,  -685.37
2019,  5,        0, 2019.3699,  -740.23,  -695.99,    -741.21,  -696.97,    -740.23,  -695.99
2019,  6,        0, 2019.4548,  -701.11,  -688.46,    -712.19,  -699.54,    -701.11,  -688.46
2019,  7,        0, 2019.5370,  -667.45,  -705.19,    -664.33,  -702.07,    -667.45,  -705.19
2019,  8,        0, 2019.6219,  -629.49,  -703.78,    -630.43,  -704.72,    -629.49,  -703.78
2019,  9,        0, 2019.7068,   -99.99,     0.00,    -637.10,  -707.38,    -637.10,  -707.38
2019, 10,        0, 2019.7890,   -99.99,     0.00,    -666.51,  -709.94,    -666.51,  -709.94
2019, 11,        0, 2019.8740,  -701.78,  -714.48,    -699.85,  -712.55,    -701.78,  -714.48
2019, 12,        0, 2019.9562,  -728.35,  -716.33,    -727.03,  -715.01,    -728.35,  -716.33
2020,  1,        0, 2020.0410,  -747.86,  -718.70,    -746.63,  -717.46,    -747.86,  -718.70
2020,  2,        0, 2020.1257,  -771.78,  -730.25,    -761.34,  -719.81,    -771.78,  -730.25
2020,  3,        0, 2020.2049,  -775.98,  -725.79,    -772.09,  -721.91,    -775.98,  -725.79
2020,  4,        0, 2020.2896,  -787.82,  -735.18,    -776.68,  -724.04,    -787.82,  -735.18
2020,  5,        0, 2020.3716,   -99.99,     0.00,    -769.88,  -726.01,    -769.88,  -726.01
2020,  6,        0, 2020.4563,   -99.99,     0.00,    -739.81,  -727.96,    -739.81,  -727.96
2020,  7,        0, 2020.5383,  -686.46,  -724.98,    -691.30,  -729.82,    -686.46,  -724.98
2020,  8,        0, 2020.6230,  -643.38,  -717.86,    -657.23,  -731.72,    -643.38,  -717.86
2020,  9,        0, 2020.7077,  -659.77,  -729.86,    -663.54,  -733.63,    -659.77,  -729.86
2020, 10,        0, 2020.7896,  -692.64,  -735.86,    -692.26,  -735.48,    -692.64,  -735.86
2020, 11,        0, 2020.8743,  -733.78,  -746.36,    -724.80,  -737.38,    -733.78,  -746.36
2020, 12,        0, 2020.9563,  -750.04,  -737.99,    -751.25,  -739.20,    -750.04,  -737.99
2021,  1,        0, 2021.0411,  -771.79,  -742.60,    -770.26,  -741.07,    -771.79,  -742.60
2021,  2,        0, 2021.1260,  -793.55,  -751.98,    -784.51,  -742.94,    -793.55,  -751.98
2021,  3,        0, 2021.2027,  -798.08,  -748.07,    -794.64,  -744.63,    -798.08,  -748.07
2021,  4,        0, 2021.2877,  -794.96,  -742.28,    -799.21,  -746.53,    -794.96,  -742.28
2021,  5,        0, 2021.3699,  -790.39,  -746.16,    -792.66,  -748.43,    -790.39,  -746.16
2021,  6,        0, 2021.4548,  -766.83,  -754.18,    -763.13,  -750.47,    -766.83,  -754.18
2021,  7,        0, 2021.5370,  -694.93,  -732.68,    -714.82,  -752.57,    -694.93,  -732.68
2021,  8,        0, 2021.6219,  -659.45,  -733.74,    -680.57,  -754.86,    -659.45,  -733.74
2021,  9,        0, 2021.7068,  -685.88,  -756.17,    -686.98,  -757.26,    -685.88,  -756.17
2021, 10,        0, 2021.7890,  -708.38,  -751.80,    -716.23,  -759.66,    -708.38,  -751.80
2021, 11,        0, 2021.8740,  -757.85,  -770.55,    -749.46,  -762.15,    -757.85,  -770.55
2021, 12,        0, 2021.9562,  -779.43,  -767.41,    -776.55,  -764.52,    -779.43,  -767.41
2022,  1,        0, 2022.0411,  -815.05,  -785.86,    -796.06,  -766.88,    -815.05,  -785.86
2022,  2,        0, 2022.1260,  -822.64,  -781.07,    -810.66,  -769.09,    -822.64,  -781.07
2022,  3,        0, 2022.2027,  -826.43,  -776.42,    -820.98,  -770.96,    -826.43,  -776.42
2022,  4,        0, 2022.2877,  -825.93,  -773.25,    -825.59,  -772.91,    -825.93,  -773.25
2022,  5,        0, 2022.3699,  -823.76,  -779.52,    -818.92,  -774.68,    -823.76,  -779.52
2022,  6,        0, 2022.4548,  -798.31,  -785.66,    -789.09,  -776.44,    -798.31,  -785.66
2022,  7,        0, 2022.5370,  -723.16,  -760.91,    -740.34,  -778.09,    -723.16,  -760.91
2022,  8,        0, 2022.6219,  -704.86,  -779.15,    -705.51,  -779.80,    -704.86,  -779.15
2022,  9,        0, 2022.7068,  -706.48,  -776.77,    -711.25,  -781.54,    -706.48,  -776.77
2022, 10,        0, 2022.7890,  -729.15,  -772.58,    -739.84,  -783.27,    -729.15,  -772.58
2022, 11,        0, 2022.8740,  -779.71,  -792.41,    -772.43,  -785.13,    -779.71,  -792.41
2022, 12,        0, 2022.9562,  -798.00,  -785.98,    -799.01,  -786.99,    -798.00,  -785.98
2023,  1,        0, 2023.0411,  -822.34,  -793.15,    -818.17,  -788.98,    -822.34,  -793.15
2023,  2,        0, 2023.1260,  -832.47,  -790.89,    -832.62,  -791.04,    -832.47,  -790.89
2023,  3,        0, 2023.2027,  -844.67,  -794.66,    -843.00,  -792.98,    -844.67,  -794.66
2023,  4,        0, 2023.2877,  -851.20,  -798.52,    -847.90,  -795.21,    -851.20,  -798.52
2023,  5,        0, 2023.3699,  -847.22,  -802.98,    -841.72,  -797.48,    -847.22,  -802.98
2023,  6,        0, 2023.4548,  -811.25,  -798.60,    -812.61,  -799.96,    -811.25,  -798.60
2023,  7,        0, 2023.5370,  -753.98,  -791.72,    -764.76,  -802.51,    -753.98,  -791.72
2023,  8,        0, 2023.6219,  -723.85,  -798.14,    -731.04,  -805.33,    -723.85,  -798.14
2023,  9,        0, 2023.7068,  -737.66,  -807.95,    -738.07,  -808.36,    -737.66,  -807.95
2023, 10,        0, 2023.7890,  -762.29,  -805.72,    -768.05,  -811.47,    -762.29,  -805.72
2023, 11,        0, 2023.8740,  -794.00,  -806.70,    -802.18,  -814.88,    -794.00,  -806.70
2023, 12,        0, 2023.9562,  -831.68,  -819.66,    -830.34,  -818.32,    -831.68,  -819.66
2024,  1,        0, 2024.0410,  -852.00,  -822.83,    -851.17,  -822.00,    -852.00,  -822.83
2024,  2,        0, 2024.1257,  -867.20,  -825.67,    -867.29,  -825.76,    -867.20,  -825.67
2024,  3,        0, 2024.2049,  -889.30,  -839.11,    -879.51,  -829.32,    -889.30,  -839.11
2024,  4,        0, 2024.2896,  -901.36,  -848.73,    -885.78,  -833.14,    -901.36,  -848.73
2024,  5,        0, 2024.3716,   -99.99,     0.00,    -880.71,  -836.84,    -880.71,  -836.84
2024,  6,        0, 2024.4563,   -99.99,     0.00,    -852.51,  -840.67,    -852.51,  -840.67
2024,  7,        0, 2024.5383,   -99.99,     0.00,    -805.85,  -844.37,    -805.85,  -844.37
2024,  8,        0, 2024.6230,   -99.99,     0.00,    -773.71,  -848.19,    -773.71,  -848.19
2024,  9,        0, 2024.7077,   -99.99,     0.00,    -781.92,  -852.01,    -781.92,  -852.01
2024, 10,        0, 2024.7896,   -99.99,     0.00,    -812.50,  -855.72,    -812.50,  -855.72
2024, 11,        0, 2024.8743,   -99.99,     0.00,    -846.96,  -859.54,    -846.96,  -859.54
2024, 12,        0, 2024.9563,   -99.99,     0.00,    -875.29,  -863.24,    -875.29,  -863.24
