" Monthly averaged odata for station LJO       
"
""
" /data/instrument/database_active//curves///ljoo_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
2009, 12,        0, 2009.9562,  -479.83,  -461.58,    -477.47,  -459.22,    -479.83,  -461.58
2010,  1,        0, 2010.0411,   -99.99,     0.00,    -491.92,  -461.53,    -491.92,  -461.53
2010,  2,        0, 2010.1260,  -485.01,  -444.60,    -504.26,  -463.85,    -485.01,  -444.60
2010,  3,        0, 2010.2027,  -509.97,  -466.89,    -509.02,  -465.94,    -509.97,  -466.89
2010,  4,        0, 2010.2877,  -515.73,  -475.74,    -508.21,  -468.22,    -515.73,  -475.74
2010,  5,        0, 2010.3699,  -499.08,  -470.79,    -498.64,  -470.35,    -499.08,  -470.79
2010,  6,        0, 2010.4548,  -476.71,  -480.64,    -468.54,  -472.47,    -476.71,  -480.64
2010,  7,        0, 2010.5370,  -429.72,  -473.92,    -430.23,  -474.44,    -429.72,  -473.92
2010,  8,        0, 2010.6219,  -408.91,  -474.76,    -410.54,  -476.39,    -408.91,  -474.76
2010,  9,        0, 2010.7068,  -423.19,  -479.21,    -422.25,  -478.27,    -423.19,  -479.21
2010, 10,        0, 2010.7890,  -456.51,  -484.44,    -452.09,  -480.02,    -456.51,  -484.44
2010, 11,        0, 2010.8740,   -99.99,     0.00,    -482.77,  -481.76,    -482.77,  -481.76
2010, 12,        0, 2010.9562,  -494.32,  -476.07,    -501.65,  -483.40,    -494.32,  -476.07
2011,  1,        0, 2011.0411,   -99.99,     0.00,    -515.45,  -485.06,    -515.45,  -485.06
2011,  2,        0, 2011.1260,  -524.22,  -483.81,    -527.09,  -486.68,    -524.22,  -483.81
2011,  3,        0, 2011.2027,  -535.38,  -492.30,    -531.21,  -488.13,    -535.38,  -492.30
2011,  4,        0, 2011.2877,  -534.06,  -494.07,    -529.71,  -489.72,    -534.06,  -494.07
2011,  5,        0, 2011.3699,  -520.91,  -492.62,    -519.55,  -491.25,    -520.91,  -492.62
2011,  6,        0, 2011.4548,  -485.27,  -489.20,    -488.93,  -492.86,    -485.27,  -489.20
2011,  7,        0, 2011.5370,  -441.84,  -486.05,    -450.24,  -494.44,    -441.84,  -486.05
2011,  8,        0, 2011.6219,  -414.67,  -480.52,    -430.29,  -496.13,    -414.67,  -480.52
2011,  9,        0, 2011.7068,   -99.99,     0.00,    -441.88,  -497.89,    -441.88,  -497.89
2011, 10,        0, 2011.7890,  -468.04,  -495.97,    -471.73,  -499.66,    -468.04,  -495.97
2011, 11,        0, 2011.8740,  -502.53,  -501.52,    -502.56,  -501.55,    -502.53,  -501.52
2011, 12,        0, 2011.9562,   -99.99,     0.00,    -521.69,  -503.43,    -521.69,  -503.43
2012,  1,        0, 2012.0410,  -543.17,  -512.79,    -535.81,  -505.43,    -543.17,  -512.79
2012,  2,        0, 2012.1257,  -561.81,  -521.43,    -547.85,  -507.47,    -561.81,  -521.43
2012,  3,        0, 2012.2049,  -554.42,  -511.36,    -552.49,  -509.43,    -554.42,  -511.36
2012,  4,        0, 2012.2896,  -545.97,  -506.11,    -551.44,  -511.59,    -545.97,  -506.11
2012,  5,        0, 2012.3716,  -536.90,  -509.03,    -541.61,  -513.75,    -536.90,  -509.03
2012,  6,        0, 2012.4563,  -507.04,  -511.70,    -511.40,  -516.07,    -507.04,  -511.70
2012,  7,        0, 2012.5383,  -472.66,  -517.40,    -473.65,  -518.39,    -472.66,  -517.40
2012,  8,        0, 2012.6230,  -447.40,  -513.31,    -454.96,  -520.87,    -447.40,  -513.31
2012,  9,        0, 2012.7077,  -466.63,  -522.43,    -467.63,  -523.43,    -466.63,  -522.43
2012, 10,        0, 2012.7896,  -492.56,  -520.27,    -498.24,  -525.95,    -492.56,  -520.27
2012, 11,        0, 2012.8743,  -518.10,  -517.00,    -529.68,  -528.58,    -518.10,  -517.00
2012, 12,        0, 2012.9563,  -549.97,  -531.70,    -549.39,  -531.11,    -549.97,  -531.70
2013,  1,        0, 2013.0411,  -576.25,  -545.85,    -564.07,  -533.68,    -576.25,  -545.85
2013,  2,        0, 2013.1260,  -598.80,  -558.39,    -576.53,  -536.13,    -598.80,  -558.39
2013,  3,        0, 2013.2027,  -586.49,  -543.41,    -581.28,  -538.21,    -586.49,  -543.41
2013,  4,        0, 2013.2877,  -589.85,  -549.86,    -580.35,  -540.36,    -589.85,  -549.86
2013,  5,        0, 2013.3699,  -575.10,  -546.81,    -570.59,  -542.30,    -575.10,  -546.81
2013,  6,        0, 2013.4548,  -539.18,  -543.11,    -540.26,  -544.19,    -539.18,  -543.11
2013,  7,        0, 2013.5370,  -492.66,  -536.86,    -501.75,  -545.96,    -492.66,  -536.86
2013,  8,        0, 2013.6219,  -474.38,  -540.23,    -481.91,  -547.76,    -474.38,  -540.23
2013,  9,        0, 2013.7068,  -482.69,  -538.70,    -493.55,  -549.57,    -482.69,  -538.70
2013, 10,        0, 2013.7890,  -515.51,  -543.44,    -523.42,  -551.35,    -515.51,  -543.44
2013, 11,        0, 2013.8740,   -99.99,     0.00,    -554.22,  -553.21,    -554.22,  -553.21
2013, 12,        0, 2013.9562,  -576.12,  -557.86,    -573.28,  -555.03,    -576.12,  -557.86
2014,  1,        0, 2014.0411,  -577.51,  -547.12,    -587.32,  -556.92,    -577.51,  -547.12
2014,  2,        0, 2014.1260,  -596.20,  -555.79,    -599.23,  -558.82,    -596.20,  -555.79
2014,  3,        0, 2014.2027,  -609.09,  -566.01,    -603.61,  -560.54,    -609.09,  -566.01
2014,  4,        0, 2014.2877,  -611.83,  -571.84,    -602.41,  -562.42,    -611.83,  -571.84
2014,  5,        0, 2014.3699,  -590.36,  -562.07,    -592.51,  -564.21,    -590.36,  -562.07
2014,  6,        0, 2014.4548,  -562.94,  -566.87,    -562.12,  -566.05,    -562.94,  -566.87
2014,  7,        0, 2014.5370,  -518.46,  -562.66,    -523.62,  -567.83,    -518.46,  -562.66
2014,  8,        0, 2014.6219,  -500.33,  -566.17,    -503.82,  -569.67,    -500.33,  -566.17
2014,  9,        0, 2014.7068,  -513.90,  -569.92,    -515.48,  -571.50,    -513.90,  -569.92
2014, 10,        0, 2014.7890,  -552.91,  -580.84,    -545.34,  -573.27,    -552.91,  -580.84
2014, 11,        0, 2014.8740,  -577.75,  -576.74,    -576.08,  -575.07,    -577.75,  -576.74
2014, 12,        0, 2014.9562,  -595.21,  -576.96,    -595.05,  -576.80,    -595.21,  -576.96
2015,  1,        0, 2015.0411,   -99.99,     0.00,    -608.96,  -578.57,    -608.96,  -578.57
2015,  2,        0, 2015.1260,  -632.10,  -591.70,    -620.74,  -580.33,    -632.10,  -591.70
2015,  3,        0, 2015.2027,  -609.50,  -566.43,    -625.00,  -581.93,    -609.50,  -566.43
2015,  4,        0, 2015.2877,  -627.61,  -587.62,    -623.69,  -583.70,    -627.61,  -587.62
2015,  5,        0, 2015.3699,  -618.58,  -590.28,    -613.74,  -585.45,    -618.58,  -590.28
2015,  6,        0, 2015.4548,  -575.92,  -579.85,    -583.38,  -587.31,    -575.92,  -579.85
2015,  7,        0, 2015.5370,  -532.82,  -577.02,    -544.98,  -589.19,    -532.82,  -577.02
2015,  8,        0, 2015.6219,  -518.60,  -584.44,    -525.39,  -591.23,    -518.60,  -584.44
2015,  9,        0, 2015.7068,  -540.13,  -596.14,    -537.37,  -593.39,    -540.13,  -596.14
2015, 10,        0, 2015.7890,  -571.39,  -599.32,    -567.65,  -595.58,    -571.39,  -599.32
2015, 11,        0, 2015.8740,  -594.15,  -593.14,    -598.93,  -597.92,    -594.15,  -593.14
2015, 12,        0, 2015.9562,  -618.33,  -600.08,    -618.54,  -600.28,    -618.33,  -600.08
2016,  1,        0, 2016.0410,  -628.42,  -598.04,    -633.17,  -602.79,    -628.42,  -598.04
2016,  2,        0, 2016.1257,   -99.99,     0.00,    -645.75,  -605.37,    -645.75,  -605.37
2016,  3,        0, 2016.2049,  -646.56,  -603.50,    -650.90,  -607.84,    -646.56,  -603.50
2016,  4,        0, 2016.2896,  -657.40,  -617.55,    -650.36,  -610.51,    -657.40,  -617.55
2016,  5,        0, 2016.3716,  -641.06,  -613.19,    -640.97,  -613.10,    -641.06,  -613.19
2016,  6,        0, 2016.4563,  -613.40,  -618.06,    -611.10,  -615.77,    -613.40,  -618.06
2016,  7,        0, 2016.5383,  -566.27,  -611.01,    -573.57,  -618.31,    -566.27,  -611.01
2016,  8,        0, 2016.6230,  -563.26,  -629.17,    -554.99,  -620.90,    -563.26,  -629.17
2016,  9,        0, 2016.7077,  -564.52,  -620.32,    -567.63,  -623.43,    -564.52,  -620.32
2016, 10,        0, 2016.7896,  -615.76,  -643.46,    -598.11,  -625.81,    -615.76,  -643.46
2016, 11,        0, 2016.8743,  -628.78,  -627.68,    -629.31,  -628.20,    -628.78,  -627.68
2016, 12,        0, 2016.9563,  -644.93,  -626.66,    -648.72,  -630.45,    -644.93,  -626.66
2017,  1,        0, 2017.0411,  -663.05,  -632.65,    -663.10,  -632.71,    -663.05,  -632.65
2017,  2,        0, 2017.1260,  -680.89,  -640.48,    -675.32,  -634.91,    -680.89,  -640.48
2017,  3,        0, 2017.2027,  -671.99,  -628.91,    -679.92,  -636.85,    -671.99,  -628.91
2017,  4,        0, 2017.2877,  -690.60,  -650.61,    -678.93,  -638.94,    -690.60,  -650.61
2017,  5,        0, 2017.3699,  -665.05,  -636.75,    -669.21,  -640.92,    -665.05,  -636.75
2017,  6,        0, 2017.4548,  -638.79,  -642.72,    -639.01,  -642.94,    -638.79,  -642.72
2017,  7,        0, 2017.5370,  -595.48,  -639.69,    -600.67,  -644.88,    -595.48,  -639.69
2017,  8,        0, 2017.6219,  -577.55,  -643.40,    -581.06,  -646.91,    -577.55,  -643.40
2017,  9,        0, 2017.7068,  -601.79,  -657.80,    -592.96,  -648.98,    -601.79,  -657.80
2017, 10,        0, 2017.7890,  -617.26,  -645.18,    -623.10,  -651.03,    -617.26,  -645.18
2017, 11,        0, 2017.8740,  -651.35,  -650.34,    -654.23,  -653.22,    -651.35,  -650.34
2017, 12,        0, 2017.9562,   -99.99,     0.00,    -673.66,  -655.41,    -673.66,  -655.41
2018,  1,        0, 2018.0411,  -684.14,  -653.74,    -688.14,  -657.75,    -684.14,  -653.74
2018,  2,        0, 2018.1260,  -702.51,  -662.10,    -700.59,  -660.18,    -702.51,  -662.10
2018,  3,        0, 2018.2027,  -705.86,  -662.78,    -705.52,  -662.44,    -705.86,  -662.78
2018,  4,        0, 2018.2877,  -695.14,  -655.15,    -705.01,  -665.03,    -695.14,  -655.15
2018,  5,        0, 2018.3699,  -702.36,  -674.07,    -695.89,  -667.60,    -702.36,  -674.07
2018,  6,        0, 2018.4548,  -650.28,  -654.21,    -666.41,  -670.34,    -650.28,  -654.21
2018,  7,        0, 2018.5370,  -608.70,  -652.90,    -628.85,  -673.06,    -608.70,  -652.90
2018,  8,        0, 2018.6219,  -610.56,  -676.40,    -610.07,  -675.92,    -610.56,  -676.40
2018,  9,        0, 2018.7068,  -627.51,  -683.53,    -622.78,  -678.80,    -627.51,  -683.53
2018, 10,        0, 2018.7890,  -642.01,  -669.93,    -653.65,  -681.57,    -642.01,  -669.93
2018, 11,        0, 2018.8740,  -688.86,  -687.85,    -685.39,  -684.38,    -688.86,  -687.85
2018, 12,        0, 2018.9562,  -746.28,  -728.03,    -705.27,  -687.02,    -746.28,  -728.03
2019,  1,        0, 2019.0411,  -749.70,  -719.30,    -720.01,  -689.62,    -749.70,  -719.30
2019,  2,        0, 2019.1260,  -733.14,  -692.73,    -732.50,  -692.09,    -733.14,  -692.73
2019,  3,        0, 2019.2027,  -741.66,  -698.58,    -737.31,  -694.23,    -741.66,  -698.58
2019,  4,        0, 2019.2877,  -745.59,  -705.60,    -736.51,  -696.52,    -745.59,  -705.60
2019,  5,        0, 2019.3699,  -706.13,  -677.84,    -726.98,  -698.69,    -706.13,  -677.84
2019,  6,        0, 2019.4548,  -698.59,  -702.52,    -696.98,  -700.91,    -698.59,  -702.52
2019,  7,        0, 2019.5370,  -670.80,  -715.01,    -658.85,  -703.05,    -670.80,  -715.01
2019,  8,        0, 2019.6219,  -619.79,  -685.64,    -639.43,  -705.27,    -619.79,  -685.64
2019,  9,        0, 2019.7068,   -99.99,     0.00,    -651.51,  -707.52,    -651.51,  -707.52
2019, 10,        0, 2019.7890,  -671.71,  -699.64,    -681.80,  -709.73,    -671.71,  -699.64
2019, 11,        0, 2019.8740,  -711.31,  -710.30,    -713.05,  -712.04,    -711.31,  -710.30
2019, 12,        0, 2019.9562,  -738.28,  -720.03,    -732.55,  -714.29,    -738.28,  -720.03
2020,  1,        0, 2020.0410,  -739.26,  -708.88,    -747.01,  -716.63,    -739.26,  -708.88
2020,  2,        0, 2020.1257,  -793.33,  -752.95,    -759.34,  -718.96,    -793.33,  -752.95
2020,  3,        0, 2020.2049,  -770.12,  -727.06,    -764.20,  -721.14,    -770.12,  -727.06
2020,  4,        0, 2020.2896,  -746.40,  -706.54,    -763.34,  -723.48,    -746.40,  -706.54
2020,  5,        0, 2020.3716,  -742.15,  -714.29,    -753.65,  -725.78,    -742.15,  -714.29
2020,  6,        0, 2020.4563,  -714.52,  -719.19,    -723.53,  -728.19,    -714.52,  -719.19
2020,  7,        0, 2020.5383,   -99.99,     0.00,    -685.78,  -730.52,    -685.78,  -730.52
2020,  8,        0, 2020.6230,   -99.99,     0.00,    -667.01,  -732.92,    -667.01,  -732.92
2020,  9,        0, 2020.7077,  -686.90,  -742.70,    -679.44,  -735.25,    -686.90,  -742.70
2020, 10,        0, 2020.7896,  -711.29,  -739.00,    -709.70,  -737.40,    -711.29,  -739.00
2020, 11,        0, 2020.8743,  -799.90,  -798.80,    -740.61,  -739.51,    -799.90,  -798.80
2020, 12,        0, 2020.9563,  -752.14,  -733.87,    -759.67,  -741.39,    -752.14,  -733.87
2021,  1,        0, 2021.0411,  -783.36,  -752.96,    -773.59,  -743.20,    -783.36,  -752.96
2021,  2,        0, 2021.1260,  -793.30,  -752.89,    -785.28,  -744.87,    -793.30,  -752.89
2021,  3,        0, 2021.2027,  -795.25,  -752.17,    -789.36,  -746.28,    -795.25,  -752.17
2021,  4,        0, 2021.2877,  -773.80,  -733.81,    -787.75,  -747.76,    -773.80,  -733.81
2021,  5,        0, 2021.3699,  -787.51,  -759.22,    -777.44,  -749.15,    -787.51,  -759.22
2021,  6,        0, 2021.4548,  -741.76,  -745.69,    -746.63,  -750.56,    -741.76,  -745.69
2021,  7,        0, 2021.5370,  -699.27,  -743.48,    -707.72,  -751.93,    -699.27,  -743.48
2021,  8,        0, 2021.6219,  -698.30,  -764.15,    -687.52,  -753.37,    -698.30,  -764.15
2021,  9,        0, 2021.7068,  -692.40,  -748.41,    -698.84,  -754.86,    -692.40,  -748.41
2021, 10,        0, 2021.7890,  -709.09,  -737.01,    -728.44,  -756.37,    -709.09,  -737.01
2021, 11,        0, 2021.8740,  -739.79,  -738.78,    -759.03,  -758.02,    -739.79,  -738.78
2021, 12,        0, 2021.9562,  -773.10,  -754.85,    -777.95,  -759.69,    -773.10,  -754.85
2022,  1,        0, 2022.0411,   -99.99,     0.00,    -791.89,  -761.49,    -791.89,  -761.49
2022,  2,        0, 2022.1260,  -818.61,  -778.20,    -803.74,  -763.33,    -818.61,  -778.20
2022,  3,        0, 2022.2027,  -794.76,  -751.68,    -808.10,  -765.02,    -794.76,  -751.68
2022,  4,        0, 2022.2877,  -815.21,  -775.23,    -806.91,  -766.92,    -815.21,  -775.23
2022,  5,        0, 2022.3699,  -810.17,  -781.87,    -797.06,  -768.77,    -810.17,  -781.87
2022,  6,        0, 2022.4548,  -754.08,  -758.01,    -766.78,  -770.71,    -754.08,  -758.01
2022,  7,        0, 2022.5370,  -734.88,  -779.08,    -728.43,  -772.63,    -734.88,  -779.08
2022,  8,        0, 2022.6219,  -699.58,  -765.42,    -708.83,  -774.68,    -699.58,  -765.42
2022,  9,        0, 2022.7068,  -684.98,  -741.00,    -720.79,  -776.80,    -684.98,  -741.00
2022, 10,        0, 2022.7890,  -760.02,  -787.94,    -751.01,  -778.94,    -760.02,  -787.94
2022, 11,        0, 2022.8740,  -785.65,  -784.64,    -782.22,  -781.21,    -785.65,  -784.64
2022, 12,        0, 2022.9562,   -99.99,     0.00,    -801.71,  -783.45,    -801.71,  -783.45
2023,  1,        0, 2023.0411,  -826.90,  -796.51,    -816.21,  -785.81,    -826.90,  -796.51
2023,  2,        0, 2023.1260,  -860.67,  -820.26,    -828.62,  -788.21,    -860.67,  -820.26
2023,  3,        0, 2023.2027,  -825.91,  -782.83,    -833.48,  -790.40,    -825.91,  -782.83
2023,  4,        0, 2023.2877,   -99.99,     0.00,    -832.88,  -792.89,    -832.88,  -792.89
2023,  5,        0, 2023.3699,   -99.99,     0.00,    -823.67,  -795.38,    -823.67,  -795.38
2023,  6,        0, 2023.4548,  -783.74,  -787.67,    -794.13,  -798.06,    -783.74,  -787.67
2023,  7,        0, 2023.5370,  -747.44,  -791.65,    -756.56,  -800.76,    -747.44,  -791.65
2023,  8,        0, 2023.6219,  -736.79,  -802.64,    -737.84,  -803.69,    -736.79,  -802.64
2023,  9,        0, 2023.7068,  -743.18,  -799.20,    -750.73,  -806.74,    -743.18,  -799.20
2023, 10,        0, 2023.7890,  -787.18,  -815.11,    -781.90,  -809.82,    -787.18,  -815.11
2023, 11,        0, 2023.8740,  -801.30,  -800.29,    -814.12,  -813.11,    -801.30,  -800.29
2023, 12,        0, 2023.9562,  -841.03,  -822.77,    -834.64,  -816.38,    -841.03,  -822.77
2024,  1,        0, 2024.0410,  -846.50,  -816.12,    -850.23,  -819.85,    -846.50,  -816.12
2024,  2,        0, 2024.1257,  -858.88,  -818.50,    -863.76,  -823.38,    -858.88,  -818.50
2024,  3,        0, 2024.2049,  -866.01,  -822.95,    -869.81,  -826.74,    -866.01,  -822.95
2024,  4,        0, 2024.2896,  -872.58,  -832.73,    -870.23,  -830.38,    -872.58,  -832.73
2024,  5,        0, 2024.3716,  -877.39,  -849.53,    -861.77,  -833.90,    -877.39,  -849.53
2024,  6,        0, 2024.4563,   -99.99,     0.00,    -832.89,  -837.55,    -832.89,  -837.55
2024,  7,        0, 2024.5383,   -99.99,     0.00,    -796.34,  -841.08,    -796.34,  -841.08
2024,  8,        0, 2024.6230,   -99.99,     0.00,    -778.81,  -844.72,    -778.81,  -844.72
2024,  9,        0, 2024.7077,   -99.99,     0.00,    -792.56,  -848.37,    -792.56,  -848.37
2024, 10,        0, 2024.7896,   -99.99,     0.00,    -824.19,  -851.89,    -824.19,  -851.89
2024, 11,        0, 2024.8743,   -99.99,     0.00,    -856.65,  -855.54,    -856.65,  -855.54
2024, 12,        0, 2024.9563,   -99.99,     0.00,    -877.34,  -859.07,    -877.34,  -859.07
