" Monthly averaged odata for station CGO       
"
""
" /data/instrument/database_active//curves///cgoo_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
2011, 11,        0, 2011.8740,  -488.35,  -477.73,    -484.73,  -474.11,    -488.35,  -477.73
2011, 12,        0, 2011.9562,  -475.71,  -484.34,    -467.33,  -475.96,    -475.71,  -484.34
2012,  1,        0, 2012.0410,  -447.45,  -473.78,    -451.55,  -477.88,    -447.45,  -473.78
2012,  2,        0, 2012.1257,  -444.05,  -476.97,    -446.87,  -479.80,    -444.05,  -476.97
2012,  3,        0, 2012.2049,  -455.39,  -483.73,    -453.27,  -481.61,    -455.39,  -483.73
2012,  4,        0, 2012.2896,  -465.15,  -483.83,    -464.86,  -483.54,    -465.15,  -483.83
2012,  5,        0, 2012.3716,  -479.30,  -486.05,    -478.67,  -485.42,    -479.30,  -486.05
2012,  6,        0, 2012.4563,  -492.62,  -487.16,    -492.83,  -487.37,    -492.62,  -487.16
2012,  7,        0, 2012.5383,  -507.89,  -492.47,    -504.69,  -489.27,    -507.89,  -492.47
2012,  8,        0, 2012.6230,  -521.05,  -493.83,    -518.45,  -491.23,    -521.05,  -493.83
2012,  9,        0, 2012.7077,  -522.45,  -488.02,    -527.64,  -493.22,    -522.45,  -488.02
2012, 10,        0, 2012.7896,  -522.00,  -494.41,    -522.77,  -495.18,    -522.00,  -494.41
2012, 11,        0, 2012.8743,  -504.94,  -494.40,    -507.79,  -497.24,    -504.94,  -494.40
2012, 12,        0, 2012.9563,  -493.94,  -502.60,    -490.62,  -499.28,    -493.94,  -502.60
2013,  1,        0, 2013.0411,  -483.05,  -509.40,    -475.05,  -501.40,    -483.05,  -509.40
2013,  2,        0, 2013.1260,  -459.52,  -492.44,    -470.63,  -503.55,    -459.52,  -492.44
2013,  3,        0, 2013.2027,  -489.40,  -517.94,    -476.97,  -505.51,    -489.40,  -517.94
2013,  4,        0, 2013.2877,  -487.73,  -506.67,    -488.77,  -507.70,    -487.73,  -506.67
2013,  5,        0, 2013.3699,  -502.42,  -509.44,    -502.82,  -509.84,    -502.42,  -509.44
2013,  6,        0, 2013.4548,  -517.72,  -512.45,    -517.33,  -512.06,    -517.72,  -512.45
2013,  7,        0, 2013.5370,  -522.84,  -507.58,    -529.48,  -514.22,    -522.84,  -507.58
2013,  8,        0, 2013.6219,  -545.02,  -517.95,    -543.54,  -516.47,    -545.02,  -517.95
2013,  9,        0, 2013.7068,  -546.14,  -511.72,    -553.14,  -518.72,    -546.14,  -511.72
2013, 10,        0, 2013.7890,  -549.89,  -522.21,    -548.59,  -520.90,    -549.89,  -522.21
2013, 11,        0, 2013.8740,  -530.01,  -519.39,    -533.73,  -523.11,    -530.01,  -519.39
2013, 12,        0, 2013.9562,  -523.60,  -532.23,    -516.57,  -525.20,    -523.60,  -532.23
2014,  1,        0, 2014.0411,  -510.54,  -536.89,    -500.91,  -527.26,    -510.54,  -536.89
2014,  2,        0, 2014.1260,  -495.78,  -528.71,    -496.29,  -529.21,    -495.78,  -528.71
2014,  3,        0, 2014.2027,  -505.25,  -533.79,    -502.36,  -530.90,    -505.25,  -533.79
2014,  4,        0, 2014.2877,  -513.87,  -532.81,    -513.77,  -532.70,    -513.87,  -532.81
2014,  5,        0, 2014.3699,  -530.80,  -537.81,    -527.39,  -534.40,    -530.80,  -537.81
2014,  6,        0, 2014.4548,  -540.01,  -534.74,    -541.42,  -536.15,    -540.01,  -534.74
2014,  7,        0, 2014.5370,  -552.81,  -537.55,    -553.12,  -537.86,    -552.81,  -537.55
2014,  8,        0, 2014.6219,  -565.00,  -537.93,    -566.77,  -539.70,    -565.00,  -537.93
2014,  9,        0, 2014.7068,  -573.93,  -539.51,    -576.06,  -541.64,    -573.93,  -539.51
2014, 10,        0, 2014.7890,  -556.38,  -528.70,    -571.33,  -543.64,    -556.38,  -528.70
2014, 11,        0, 2014.8740,  -552.94,  -542.32,    -556.48,  -545.86,    -552.94,  -542.32
2014, 12,        0, 2014.9562,  -535.62,  -544.25,    -539.54,  -548.17,    -535.62,  -544.25
2015,  1,        0, 2015.0411,  -518.52,  -544.87,    -524.36,  -550.71,    -518.52,  -544.87
2015,  2,        0, 2015.1260,  -520.09,  -553.02,    -520.45,  -553.38,    -520.09,  -553.02
2015,  3,        0, 2015.2027,  -529.96,  -558.51,    -527.32,  -555.87,    -529.96,  -558.51
2015,  4,        0, 2015.2877,  -541.75,  -560.69,    -539.73,  -558.67,    -541.75,  -560.69
2015,  5,        0, 2015.3699,  -555.41,  -562.43,    -554.38,  -561.40,    -555.41,  -562.43
2015,  6,        0, 2015.4548,  -568.26,  -562.99,    -569.48,  -564.21,    -568.26,  -562.99
2015,  7,        0, 2015.5370,  -590.56,  -575.31,    -582.18,  -566.92,    -590.56,  -575.31
2015,  8,        0, 2015.6219,  -597.22,  -570.15,    -596.76,  -569.69,    -597.22,  -570.15
2015,  9,        0, 2015.7068,  -602.72,  -568.30,    -606.84,  -572.42,    -602.72,  -568.30
2015, 10,        0, 2015.7890,  -603.57,  -575.88,    -602.69,  -575.01,    -603.57,  -575.88
2015, 11,        0, 2015.8740,  -594.56,  -583.94,    -588.24,  -577.62,    -594.56,  -583.94
2015, 12,        0, 2015.9562,  -568.52,  -577.15,    -571.43,  -580.06,    -568.52,  -577.15
2016,  1,        0, 2016.0410,  -554.51,  -580.84,    -556.17,  -582.50,    -554.51,  -580.84
2016,  2,        0, 2016.1257,  -552.39,  -585.31,    -551.93,  -584.85,    -552.39,  -585.31
2016,  3,        0, 2016.2049,  -560.74,  -589.08,    -558.63,  -586.97,    -560.74,  -589.08
2016,  4,        0, 2016.2896,  -568.57,  -587.25,    -570.46,  -589.14,    -568.57,  -587.25
2016,  5,        0, 2016.3716,  -584.58,  -591.33,    -584.40,  -591.15,    -584.58,  -591.33
2016,  6,        0, 2016.4563,  -598.39,  -592.93,    -598.59,  -593.13,    -598.39,  -592.93
2016,  7,        0, 2016.5383,  -617.70,  -602.28,    -610.37,  -594.96,    -617.70,  -602.28
2016,  8,        0, 2016.6230,  -629.11,  -601.89,    -623.96,  -596.74,    -629.11,  -601.89
2016,  9,        0, 2016.7077,  -625.69,  -591.26,    -632.87,  -598.44,    -625.69,  -591.26
2016, 10,        0, 2016.7896,  -629.31,  -601.72,    -627.65,  -600.05,    -629.31,  -601.72
2016, 11,        0, 2016.8743,  -607.31,  -596.77,    -612.24,  -601.70,    -607.31,  -596.77
2016, 12,        0, 2016.9563,  -597.91,  -606.57,    -594.63,  -603.29,    -597.91,  -606.57
2017,  1,        0, 2017.0411,  -570.49,  -596.84,    -578.62,  -604.96,    -570.49,  -596.84
2017,  2,        0, 2017.1260,  -572.92,  -605.84,    -573.76,  -606.68,    -572.92,  -605.84
2017,  3,        0, 2017.2027,  -580.11,  -608.66,    -579.73,  -608.28,    -580.11,  -608.66
2017,  4,        0, 2017.2877,  -587.19,  -606.13,    -591.16,  -610.10,    -587.19,  -606.13
2017,  5,        0, 2017.3699,  -599.21,  -606.23,    -604.90,  -611.92,    -599.21,  -606.23
2017,  6,        0, 2017.4548,  -623.97,  -618.70,    -619.13,  -613.86,    -623.97,  -618.70
2017,  7,        0, 2017.5370,  -628.94,  -613.68,    -631.06,  -615.80,    -628.94,  -613.68
2017,  8,        0, 2017.6219,  -645.46,  -618.38,    -644.93,  -617.86,    -645.46,  -618.38
2017,  9,        0, 2017.7068,  -654.36,  -619.94,    -654.39,  -619.97,    -654.36,  -619.94
2017, 10,        0, 2017.7890,  -643.07,  -615.38,    -649.76,  -622.07,    -643.07,  -615.38
2017, 11,        0, 2017.8740,  -633.60,  -622.98,    -634.92,  -624.30,    -633.60,  -622.98
2017, 12,        0, 2017.9562,  -613.23,  -621.86,    -617.87,  -626.50,    -613.23,  -621.86
2018,  1,        0, 2018.0411,  -609.36,  -635.71,    -602.47,  -628.81,    -609.36,  -635.71
2018,  2,        0, 2018.1260,  -602.04,  -634.96,    -598.21,  -631.13,    -602.04,  -634.96
2018,  3,        0, 2018.2027,  -606.48,  -635.02,    -604.68,  -633.22,    -606.48,  -635.02
2018,  4,        0, 2018.2877,  -615.13,  -634.07,    -616.59,  -635.52,    -615.13,  -634.07
2018,  5,        0, 2018.3699,  -625.38,  -632.39,    -630.73,  -637.75,    -625.38,  -632.39
2018,  6,        0, 2018.4548,   -99.99,     0.00,    -645.31,  -640.04,    -645.31,  -640.04
2018,  7,        0, 2018.5370,  -657.20,  -641.95,    -657.51,  -642.25,    -657.20,  -641.95
2018,  8,        0, 2018.6219,  -668.01,  -640.94,    -671.59,  -644.51,    -668.01,  -640.94
2018,  9,        0, 2018.7068,  -692.54,  -658.12,    -681.16,  -646.74,    -692.54,  -658.12
2018, 10,        0, 2018.7890,  -679.45,  -651.77,    -676.54,  -648.85,    -679.45,  -651.77
2018, 11,        0, 2018.8740,  -660.01,  -649.39,    -661.60,  -650.98,    -660.01,  -649.39
2018, 12,        0, 2018.9562,  -642.30,  -650.93,    -644.38,  -653.01,    -642.30,  -650.93
2019,  1,        0, 2019.0411,  -632.88,  -659.23,    -628.73,  -655.08,    -632.88,  -659.23
2019,  2,        0, 2019.1260,  -627.39,  -660.32,    -624.20,  -657.13,    -627.39,  -660.32
2019,  3,        0, 2019.2027,  -623.50,  -652.04,    -630.42,  -658.96,    -623.50,  -652.04
2019,  4,        0, 2019.2877,  -643.69,  -662.62,    -642.06,  -661.00,    -643.69,  -662.62
2019,  5,        0, 2019.3699,  -653.81,  -660.83,    -655.95,  -662.97,    -653.81,  -660.83
2019,  6,        0, 2019.4548,  -665.48,  -660.21,    -670.27,  -665.00,    -665.48,  -660.21
2019,  7,        0, 2019.5370,  -687.93,  -672.67,    -682.22,  -666.96,    -687.93,  -672.67
2019,  8,        0, 2019.6219,  -704.37,  -677.29,    -696.03,  -668.95,    -704.37,  -677.29
2019,  9,        0, 2019.7068,  -702.51,  -668.09,    -705.34,  -670.92,    -702.51,  -668.09
2019, 10,        0, 2019.7890,  -700.28,  -672.59,    -700.52,  -672.83,    -700.28,  -672.59
2019, 11,        0, 2019.8740,  -680.04,  -669.42,    -685.45,  -674.83,    -680.04,  -669.42
2019, 12,        0, 2019.9562,  -671.88,  -680.51,    -668.16,  -676.79,    -671.88,  -680.51
2020,  1,        0, 2020.0410,  -643.21,  -669.54,    -652.55,  -678.87,    -643.21,  -669.54
2020,  2,        0, 2020.1257,  -644.53,  -677.46,    -648.10,  -681.03,    -644.53,  -677.46
2020,  3,        0, 2020.2049,  -651.97,  -680.30,    -654.78,  -683.11,    -651.97,  -680.30
2020,  4,        0, 2020.2896,  -665.56,  -684.25,    -666.73,  -685.41,    -665.56,  -684.25
2020,  5,        0, 2020.3716,  -683.10,  -689.85,    -680.94,  -687.69,    -683.10,  -689.85
2020,  6,        0, 2020.4563,   -99.99,     0.00,    -695.54,  -690.08,    -695.54,  -690.08
2020,  7,        0, 2020.5383,   -99.99,     0.00,    -707.84,  -692.42,    -707.84,  -692.42
2020,  8,        0, 2020.6230,  -724.57,  -697.35,    -722.07,  -694.86,    -724.57,  -697.35
2020,  9,        0, 2020.7077,  -727.82,  -693.40,    -731.72,  -697.30,    -727.82,  -693.40
2020, 10,        0, 2020.7896,  -728.02,  -700.43,    -727.25,  -699.65,    -728.02,  -700.43
2020, 11,        0, 2020.8743,  -710.28,  -699.74,    -712.61,  -702.07,    -710.28,  -699.74
2020, 12,        0, 2020.9563,  -704.47,  -713.13,    -695.73,  -704.39,    -704.47,  -713.13
2021,  1,        0, 2021.0411,  -676.88,  -703.23,    -680.40,  -706.75,    -676.88,  -703.23
2021,  2,        0, 2021.1260,  -667.48,  -700.41,    -676.17,  -709.09,    -667.48,  -700.41
2021,  3,        0, 2021.2027,  -688.60,  -717.14,    -682.64,  -711.18,    -688.60,  -717.14
2021,  4,        0, 2021.2877,  -692.25,  -711.19,    -694.51,  -713.45,    -692.25,  -711.19
2021,  5,        0, 2021.3699,  -711.36,  -718.37,    -708.58,  -715.60,    -711.36,  -718.37
2021,  6,        0, 2021.4548,   -99.99,     0.00,    -723.05,  -717.78,    -723.05,  -717.78
2021,  7,        0, 2021.5370,  -735.69,  -720.43,    -735.10,  -719.84,    -735.69,  -720.43
2021,  8,        0, 2021.6219,  -753.12,  -726.05,    -749.02,  -721.95,    -753.12,  -726.05
2021,  9,        0, 2021.7068,  -754.13,  -719.71,    -758.45,  -724.03,    -754.13,  -719.71
2021, 10,        0, 2021.7890,  -747.67,  -719.98,    -753.74,  -726.05,    -747.67,  -719.98
2021, 11,        0, 2021.8740,  -729.77,  -719.15,    -738.78,  -728.16,    -729.77,  -719.15
2021, 12,        0, 2021.9562,   -99.99,     0.00,    -721.58,  -730.21,    -721.58,  -730.21
2022,  1,        0, 2022.0411,  -726.67,  -753.02,    -706.00,  -732.34,    -726.67,  -753.02
2022,  2,        0, 2022.1260,   -99.99,     0.00,    -701.52,  -734.45,    -701.52,  -734.45
2022,  3,        0, 2022.2027,  -698.76,  -727.30,    -707.78,  -736.32,    -698.76,  -727.30
2022,  4,        0, 2022.2877,  -720.46,  -739.40,    -719.45,  -738.38,    -720.46,  -739.40
2022,  5,        0, 2022.3699,  -735.30,  -742.31,    -733.34,  -740.36,    -735.30,  -742.31
2022,  6,        0, 2022.4548,  -750.05,  -744.78,    -747.65,  -742.38,    -750.05,  -744.78
2022,  7,        0, 2022.5370,  -762.02,  -746.76,    -759.58,  -744.33,    -762.02,  -746.76
2022,  8,        0, 2022.6219,  -774.20,  -747.13,    -773.41,  -746.34,    -774.20,  -747.13
2022,  9,        0, 2022.7068,  -783.63,  -749.21,    -782.79,  -748.38,    -783.63,  -749.21
2022, 10,        0, 2022.7890,  -772.82,  -745.13,    -778.08,  -750.39,    -772.82,  -745.13
2022, 11,        0, 2022.8740,  -762.34,  -751.72,    -763.15,  -752.53,    -762.34,  -751.72
2022, 12,        0, 2022.9562,  -756.62,  -765.25,    -746.05,  -754.68,    -756.62,  -765.25
2023,  1,        0, 2023.0411,   -99.99,     0.00,    -730.62,  -756.97,    -730.62,  -756.97
2023,  2,        0, 2023.1260,  -716.90,  -749.83,    -726.44,  -759.36,    -716.90,  -749.83
2023,  3,        0, 2023.2027,  -736.62,  -765.16,    -733.07,  -761.62,    -736.62,  -765.16
2023,  4,        0, 2023.2877,  -741.76,  -760.69,    -745.28,  -764.22,    -741.76,  -760.69
2023,  5,        0, 2023.3699,  -760.78,  -767.80,    -759.82,  -766.84,    -760.78,  -767.80
2023,  6,        0, 2023.4548,  -790.48,  -785.21,    -774.92,  -769.65,    -790.48,  -785.21
2023,  7,        0, 2023.5370,  -786.06,  -770.80,    -787.74,  -772.48,    -786.06,  -770.80
2023,  8,        0, 2023.6219,  -791.71,  -764.64,    -802.62,  -775.55,    -791.71,  -764.64
2023,  9,        0, 2023.7068,  -805.73,  -771.31,    -813.24,  -778.82,    -805.73,  -771.31
2023, 10,        0, 2023.7890,  -803.20,  -775.51,    -809.88,  -782.19,    -803.20,  -775.51
2023, 11,        0, 2023.8740,  -779.58,  -768.96,    -796.50,  -785.88,    -779.58,  -768.96
2023, 12,        0, 2023.9562,  -766.17,  -774.80,    -781.00,  -789.63,    -766.17,  -774.80
2024,  1,        0, 2024.0410,  -794.91,  -821.24,    -767.29,  -793.62,    -794.91,  -821.24
2024,  2,        0, 2024.1257,  -773.82,  -806.75,    -764.72,  -797.65,    -773.82,  -806.75
2024,  3,        0, 2024.2049,  -773.73,  -802.07,    -773.09,  -801.43,    -773.73,  -802.07
2024,  4,        0, 2024.2896,   -99.99,     0.00,    -786.78,  -805.46,    -786.78,  -805.46
2024,  5,        0, 2024.3716,   -99.99,     0.00,    -802.62,  -809.37,    -802.62,  -809.37
2024,  6,        0, 2024.4563,   -99.99,     0.00,    -818.87,  -813.41,    -818.87,  -813.41
2024,  7,        0, 2024.5383,   -99.99,     0.00,    -832.74,  -817.32,    -832.74,  -817.32
2024,  8,        0, 2024.6230,   -99.99,     0.00,    -848.57,  -821.35,    -848.57,  -821.35
2024,  9,        0, 2024.7077,   -99.99,     0.00,    -859.82,  -825.39,    -859.82,  -825.39
2024, 10,        0, 2024.7896,   -99.99,     0.00,    -856.90,  -829.30,    -856.90,  -829.30
2024, 11,        0, 2024.8743,   -99.99,     0.00,    -843.88,  -833.34,    -843.88,  -833.34
2024, 12,        0, 2024.9563,   -99.99,     0.00,    -828.59,  -837.25,    -828.59,  -837.25
